ALX,ALY,ALZ,ARX,ARY,ARZ,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,GLX,GLY,GLZ,GRX,GRY,GRZ,ORL,OPL,OYL,ORR,OPR,OYR,LHNX,LHNY,LHNZ,RHNX,RHNY,RHNZ,HX,HY,HZ,LTX,LTY,LTZ,RTX,RTY,RTZ,SpineMidX,SpineMidY,SpineMidZ,SpineBaseX,SpineBaseY,SpineBaseZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,Myo_Pose_left,Myo_Pose_Right,Kinect_pose_left,Kinect_pose_right
-1.444824,0.1425781,-0.7368164,0.6000977,-0.628418,0.7529297,20,5,-3,-8,3,-9,-8,3,5,0,-2,2,-5,-1,-2,-2,38.1875,38.1875,38.1875,-18,-18,-18,8.571725,6.913594,4.483529,3.36221,3.605122,5.248464,-0.1086864,-0.4580241,1.389156,0.1635938,0.2506197,1.457999,0.03838197,0.2234999,1.616616,-0.1443696,-0.4794134,1.374,0.1765238,0.2684031,1.413623,0.0326187,-0.2180226,1.567018,0.04232173,-0.5215085,1.503278,-0.1473233,-0.05024205,1.575903,-0.04968383,-0.5155465,1.473382,-0.199453,-0.2618911,1.554647,0.257356,0.02621003,1.379289,NA,NA,Unknown,Open,
-0.3173828,0.4453125,-0.6474609,0.2231445,-0.6289063,-0.1416016,-13,0,-19,-28,-16,-28,-11,-4,-12,-2,-4,-6,2,-2,-3,-6,14.125,14.125,14.125,0.1875,0.1875,0.1875,7.66537,6.894802,3.450989,3.30958,3.605684,5.297174,-0.1137881,-0.4603426,1.385226,0.1865837,0.2637413,1.379283,0.03790905,0.2226093,1.617265,-0.1487443,-0.4887179,1.370524,0.194884,0.2728429,1.326824,0.03350393,-0.2181307,1.566735,0.04411004,-0.5210865,1.502037,-0.1476795,-0.05037259,1.575696,-0.04810074,-0.5153619,1.472366,-0.2001434,-0.26388,1.554785,0.2552639,0.02195669,1.37688,NA,NA,NotTracked,Unknown,
0.8476563,0.4628906,1.352539,0.1274414,-0.6352539,0.08349609,4,38,103,49,5,-8,10,6,5,-1,-1,0,-1,-2,-4,0,16,16,16,3.6875,3.6875,3.6875,7.317969,6.770745,3.06279,3.306625,3.590945,5.313791,-0.1168306,-0.4613134,1.384568,0.1860944,0.2336497,1.353367,0.03739633,0.2223267,1.618282,-0.1528757,-0.4810978,1.368357,0.1892328,0.2591233,1.295421,0.03373998,-0.2182131,1.566967,0.04416032,-0.5210528,1.501995,-0.1478183,-0.05039926,1.575659,-0.04804709,-0.5153383,1.472369,-0.2000363,-0.2646489,1.554725,0.2547,0.01096329,1.373902,NA,NA,NotTracked,Unknown,
0.06542969,0.6586914,1.314453,0.3818359,-0.5830078,0.402832,-45,-1,3,14,6,-14,-6,-16,0,-1,-2,-7,-3,-2,-1,0,-172.125,-172.125,-172.125,10.6875,10.6875,10.6875,7.207748,6.655716,3.090324,3.320117,3.537276,5.320692,-0.1186393,-0.4634117,1.384002,0.1754957,0.1889751,1.331052,0.03716479,0.2224274,1.61862,-0.1543953,-0.4830176,1.365025,0.1833025,0.1994602,1.282143,0.03384772,-0.2181755,1.566846,0.04431067,-0.5210447,1.501912,-0.147861,-0.05043007,1.575654,-0.04793997,-0.5153666,1.472326,-0.1993995,-0.2655798,1.554516,0.2528515,-0.01131747,1.370068,NA,NA,Unknown,Unknown,
0.06542969,0.6586914,1.314453,1.044434,-0.3691406,-0.03564453,-45,-1,3,14,6,-14,-6,-16,0,-2,-2,0,-2,0,0,1,-172.125,-172.125,-172.125,19.25,19.25,19.25,7.207748,6.655716,3.090324,3.315677,3.487103,5.33334,-0.1206576,-0.4687667,1.384013,0.118005,0.2131987,1.317216,0.03670479,0.2218516,1.618678,-0.1587643,-0.4904273,1.373621,0.08955165,0.2150233,1.270909,0.03411182,-0.2181066,1.566892,0.04416652,-0.5215186,1.501772,-0.1477194,-0.05051462,1.575474,-0.04808305,-0.5157759,1.472289,-0.1970524,-0.2694416,1.552294,0.2486907,-0.03402161,1.367909,NA,NA,Unknown,Unknown,
-1.366211,0.3022461,0.6181641,0.6308594,-0.4443359,0.3911133,9,-7,-8,-5,-2,-8,-12,-8,11,2,1,-2,-6,-6,-7,-3,-145.8125,-145.8125,-145.8125,-7.625,-7.625,-7.625,7.241498,6.388659,3.501625,3.345317,3.412642,5.305363,-0.1223584,-0.4737555,1.388103,0.05891114,0.1720823,1.340485,0.03474787,0.2253437,1.614775,-0.1584519,-0.4967362,1.368367,0.02138335,0.1745313,1.299524,0.03465439,-0.2192592,1.566081,0.0445301,-0.5252193,1.500974,-0.1473783,-0.05072801,1.574904,-0.04800956,-0.5196183,1.472216,-0.1953101,-0.2703954,1.551047,0.2418103,-0.05370422,1.365062,NA,NA,Unknown,Unknown,
-1.44043,1.038086,0.1186523,0.9082031,-0.3540039,0.1948242,-22,17,9,1,1,5,-14,-1,-4,0,-1,0,-2,1,1,1,-186.3125,-186.3125,-186.3125,-27.3125,-27.3125,-27.3125,7.256453,5.998441,3.933755,3.32889,3.303998,5.296458,-0.1277338,-0.4909449,1.399509,-0.02689131,0.07448511,1.360658,0.04686539,0.2409049,1.609558,-0.1708652,-0.5132919,1.393267,-0.005649955,0.1191034,1.3846,0.03452016,-0.2227197,1.560573,0.04403256,-0.5328736,1.499174,-0.1483593,-0.05283893,1.57331,-0.04936117,-0.5271689,1.473725,-0.1911909,-0.2717996,1.546425,0.2071208,-0.07082825,1.355154,NA,NA,NotTracked,Unknown,
-0.684082,1.169922,-0.5908203,0.9589844,-0.3007813,0.1430664,17,-19,-8,0,3,3,16,18,-17,-9,0,7,3,1,4,2,-1.125,-1.125,-1.125,-17,-17,-17,7.247573,5.603488,4.193008,3.266651,3.148548,5.318913,-0.1309399,-0.5059754,1.404177,-0.05168063,0.04626632,1.368645,0.05282767,0.2352936,1.612798,-0.1751667,-0.5166548,1.401778,-0.04681294,0.1038741,1.3732,0.03472383,-0.222641,1.560458,0.04466945,-0.5334532,1.499163,-0.1459711,-0.05458031,1.567943,-0.04865254,-0.5276384,1.472682,-0.1890508,-0.2643757,1.545337,0.1803936,-0.07662131,1.35513,NA,NA,NotTracked,Unknown,
-0.1313477,1.287598,-0.3686523,0.9794922,-0.3017578,0.046875,25,48,13,-7,-10,-7,-3,0,19,3,-3,-4,-5,-7,-12,-12,8.4375,8.4375,8.4375,41.625,41.625,41.625,7.32773,5.486002,4.256953,3.197011,3.054391,5.418074,-0.1485747,-0.5233155,1.412476,-0.1127669,0.01665351,1.382393,0.0568329,0.2304072,1.615187,-0.1780616,-0.5288351,1.399419,-0.08963021,0.07144296,1.397187,0.03586385,-0.2233933,1.561273,0.04599468,-0.5352651,1.499781,-0.141589,-0.06183561,1.559684,-0.04701183,-0.5293177,1.47087,-0.1849722,-0.2630142,1.545202,0.1609021,-0.080177,1.360241,NA,NA,NotTracked,Open,
1.137695,1.244141,0.3525391,0.9912109,-0.2695313,0.0546875,-23,23,5,9,25,7,6,2,-3,4,8,2,1,5,5,2,-82.3125,-82.3125,-82.3125,78.625,78.625,78.625,7.239846,5.350156,4.268377,3.23009,3.042924,5.471192,-0.1518085,-0.526877,1.416441,-0.09625386,0.01072295,1.378572,0.05727201,0.2296966,1.615236,-0.1785642,-0.5323944,1.401889,-0.08252334,0.05590512,1.38495,0.03622239,-0.2236639,1.561561,0.04635963,-0.5358671,1.500075,-0.1402936,-0.06310972,1.557019,-0.04660641,-0.5297845,1.470674,-0.1827888,-0.2699934,1.544206,0.1568486,-0.08186691,1.361284,NA,NA,NotTracked,Open,
0.2353516,0.9550781,0.3623047,0.9248047,-0.2060547,0.09814453,13,-36,17,-2,-4,19,12,-38,0,-3,-3,-2,-3,-2,-2,1,-33.0625,-33.0625,-33.0625,47.875,47.875,47.875,7.17415,5.438835,4.174911,3.267788,3.037389,5.498374,-0.1560546,-0.5336476,1.421394,-0.08339787,0.02027979,1.375584,0.05714806,0.2293628,1.615048,-0.1812616,-0.5425475,1.403023,-0.06399787,0.08075359,1.39735,0.03633777,-0.2238415,1.561708,0.04637579,-0.5364335,1.500432,-0.1393009,-0.06329024,1.55508,-0.04646862,-0.5301805,1.469936,-0.182252,-0.2716682,1.545861,0.1578968,-0.09096498,1.364141,NA,NA,NotTracked,Unknown,
0.04150391,1.137207,-0.04248047,0.9013672,-0.3198242,0.1577148,-8,25,57,10,-8,-8,-16,23,-2,-1,-2,0,0,-1,2,-2,-41.5,-41.5,-41.5,31.75,31.75,31.75,7.084548,5.527945,4.032951,3.271627,3.035663,5.531828,-0.1591908,-0.5357769,1.425868,-0.04989826,0.0189565,1.362291,0.05624136,0.228799,1.614623,-0.1865523,-0.5463163,1.410423,-0.03460155,0.07520715,1.3895,0.0363634,-0.2238623,1.561706,0.04622536,-0.5368271,1.500689,-0.1394992,-0.063095,1.555146,-0.04651365,-0.5304621,1.469727,-0.1827547,-0.2733365,1.547484,0.1782094,-0.1136135,1.37218,NA,NA,NotTracked,Open,
0.2890625,1.012695,0.8217773,0.949707,-0.2783203,0.1635742,3,41,2,-8,-10,-16,8,-29,-6,-2,-1,-2,0,-1,-1,-2,8.375,8.375,8.375,49.5625,49.5625,49.5625,6.930278,5.696971,3.682255,3.302786,3.020222,5.581919,-0.1651531,-0.5430886,1.435583,-0.0008570326,0.02465765,1.339661,0.04991721,0.2307809,1.613539,-0.1916665,-0.552295,1.421952,0.03302055,0.0797665,1.344482,0.03585982,-0.2240611,1.561238,0.04355429,-0.5391098,1.501933,-0.1445645,-0.05774264,1.564002,-0.04949625,-0.5334895,1.473534,-0.1852819,-0.2909529,1.55688,0.1981871,-0.1212436,1.376188,NA,NA,NotTracked,Unknown,
-0.7509766,0.5927734,0.7177734,0.9960938,-0.2509766,0.1381836,-39,-22,-9,4,2,-6,3,-19,10,1,-1,-2,-4,-5,-6,-5,58.25,58.25,58.25,41.1875,41.1875,41.1875,6.821088,5.827174,3.336432,3.326593,2.985136,5.633763,-0.1677273,-0.5488947,1.44062,0.07821578,0.02645822,1.321434,0.04161011,0.2317591,1.612792,-0.1944531,-0.555141,1.423111,0.1410071,0.02529979,1.318077,0.03297533,-0.225001,1.560592,0.04074335,-0.5402523,1.502497,-0.1470752,-0.05636122,1.567621,-0.05301639,-0.5352821,1.47807,-0.1863861,-0.294634,1.559655,0.2141229,-0.1240835,1.377061,NA,NA,NotTracked,Unknown,
-0.7177734,0.5083008,0.7724609,0.984375,-0.2905273,0.159668,-20,-18,1,36,44,22,-19,4,0,0,-1,-1,-2,-2,-1,2,120.0625,120.0625,120.0625,41.0625,41.0625,41.0625,6.725973,5.922991,2.941988,3.354093,2.964439,5.652416,-0.17289,-0.5537956,1.453205,0.1752495,0.0256399,1.300851,0.03368842,0.2293865,1.61062,-0.2031397,-0.5478684,1.44234,0.1210331,0.003281271,1.296706,0.02851134,-0.2250644,1.562016,0.03572259,-0.5383031,1.503637,-0.1546019,-0.0525654,1.582568,-0.05631541,-0.5332852,1.480003,-0.1893357,-0.3006224,1.567043,0.2736818,-0.1503526,1.402298,NA,NA,NotTracked,Unknown,
-0.8037109,0.5273438,0.9580078,0.9819336,-0.3012695,0.168457,108,-27,-23,-24,-25,-9,-31,-19,3,0,0,-1,-1,-2,-1,0,109.9375,109.9375,109.9375,26.4375,26.4375,26.4375,6.669593,5.963248,2.432887,3.383144,2.947848,5.658405,-0.1735504,-0.5563544,1.458108,0.2096302,0.02633843,1.296257,0.0314581,0.2292615,1.610134,-0.2023171,-0.5637805,1.441167,0.1829987,-0.0002447164,1.268,0.02805244,-0.2250533,1.562231,0.03472125,-0.5375459,1.503945,-0.1543512,-0.05306132,1.581578,-0.05687581,-0.5324725,1.479987,-0.1906291,-0.3036986,1.571099,0.2955454,-0.170331,1.442082,NA,NA,NotTracked,Unknown,
-0.9663086,0.1088867,0.8901367,0.9365234,-0.3710938,0.1855469,-82,86,24,7,-7,15,19,19,3,1,-1,-4,-4,-1,-2,-1,51.5,51.5,51.5,-3.1875,-3.1875,-3.1875,6.630622,5.949266,2.299005,3.382317,2.921351,5.668519,-0.1744467,-0.5565751,1.463779,0.2337918,0.01931393,1.296313,0.02988119,0.2291305,1.609346,-0.2067482,-0.5549178,1.453097,0.2164422,-0.00367135,1.263973,0.02739548,-0.2248815,1.562351,0.03297415,-0.536204,1.504313,-0.1553272,-0.05253397,1.583301,-0.05799296,-0.5310231,1.479799,-0.1915831,-0.306045,1.574377,0.2968687,-0.1708761,1.447441,NA,NA,NotTracked,Unknown,
-0.7641602,0.3579102,0.6762695,0.9272461,-0.3447266,0.1464844,-1,-8,-3,-7,-2,-3,4,-2,-3,-5,-2,-2,-1,-2,1,2,-5.875,-5.875,-5.875,-11.6875,-11.6875,-11.6875,6.600389,5.911984,2.286822,3.350456,2.905128,5.689678,-0.1789272,-0.5570368,1.472154,0.2395086,0.009202827,1.295606,0.02847772,0.2293063,1.60857,-0.2084686,-0.5587149,1.458848,0.293287,0.002115961,1.306188,0.02609881,-0.2244001,1.562854,0.03044962,-0.5344523,1.505135,-0.1560695,-0.05197851,1.584751,-0.05967978,-0.5289275,1.47995,-0.1922918,-0.3080668,1.578407,0.3008459,-0.1711912,1.455091,NA,NA,NotTracked,Unknown,
-0.6508789,0.4248047,0.6157227,1.002441,-0.2617188,0.09130859,5,10,0,1,-1,2,-3,2,-2,-2,-4,-4,-5,-4,-4,-2,-36.0625,-36.0625,-36.0625,-38.5625,-38.5625,-38.5625,6.560394,5.907857,2.309167,3.265108,2.897518,5.727773,-0.18022,-0.5574288,1.474259,0.2339091,0.005846751,1.294839,0.02841538,0.2293168,1.608352,-0.2100196,-0.5518146,1.464143,0.2792356,0.006671848,1.300267,0.0259505,-0.2243703,1.562929,0.02966839,-0.5340856,1.50545,-0.1562085,-0.05179995,1.584853,-0.06028414,-0.5283208,1.480008,-0.1925485,-0.3085189,1.578895,0.301178,-0.1718776,1.456604,NA,NA,NotTracked,Unknown,
-0.7241211,0.4848633,0.6967773,0.9936523,-0.2724609,0.1176758,-69,7,-14,-9,1,-2,-3,-7,2,0,-1,-3,-4,-2,-2,-2,-66.5,-66.5,-66.5,-40.875,-40.875,-40.875,6.478191,5.86715,2.38696,3.212834,2.910579,5.732989,-0.1830527,-0.5560254,1.471244,0.21147,-0.003130063,1.286423,0.02898959,0.2292634,1.607841,-0.2067211,-0.5726314,1.448333,0.1957032,0.0487833,1.325667,0.0258845,-0.2244234,1.563043,0.02944369,-0.5340877,1.505471,-0.1538045,-0.05291805,1.579186,-0.06068337,-0.5279765,1.479441,-0.1928344,-0.3086517,1.5788,0.2968035,-0.1768783,1.450837,NA,NA,NotTracked,Unknown,
-0.5620117,0.5551758,0.8535156,0.9492188,-0.2397461,0.1391602,26,-47,40,1,6,1,8,34,-7,-2,0,-1,0,-3,0,0,-67.5625,-67.5625,-67.5625,-37.6875,-37.6875,-37.6875,6.473699,5.824875,2.458034,3.174278,2.939117,5.709867,-0.1835961,-0.5544307,1.467351,0.188039,-0.01072704,1.28077,0.0297035,0.2291466,1.607891,-0.2013209,-0.5633219,1.439472,0.1791328,0.04328218,1.322833,0.02585869,-0.2245273,1.563155,0.02929869,-0.5341996,1.505523,-0.153771,-0.05217828,1.579589,-0.06081611,-0.5279369,1.47933,-0.193167,-0.3083072,1.578327,0.2892458,-0.1807526,1.436751,NA,NA,NotTracked,Unknown,
-0.5444336,0.6689453,0.9335938,0.9506836,-0.2241211,0.15625,68,-35,-32,-12,-15,-21,-13,11,-2,0,-1,-2,0,-1,-1,0,-80.75,-80.75,-80.75,-43.625,-43.625,-43.625,6.487958,5.690945,2.822374,3.149463,2.949721,5.688357,-0.1839074,-0.5496451,1.455518,0.1106927,-0.02550742,1.287818,0.03143978,0.228827,1.608098,-0.2050308,-0.5582915,1.433167,0.121052,0.02989226,1.32064,0.02588236,-0.2249531,1.563297,0.02923232,-0.5361375,1.505343,-0.1528126,-0.05130679,1.578284,-0.0610427,-0.5297387,1.480963,-0.194169,-0.3070901,1.574809,0.2531045,-0.1782259,1.411711,NA,NA,NotTracked,Unknown,
-0.4819336,0.8647461,0.7397461,0.9711914,-0.2299805,0.1376953,-13,-61,-56,3,2,0,-3,-2,-3,-2,-1,-2,-3,-1,-1,-3,-33.25,-33.25,-33.25,-45.75,-45.75,-45.75,6.53047,5.64118,3.08036,3.110564,2.955119,5.676789,-0.1828077,-0.5476456,1.451267,0.08649167,-0.0434852,1.300164,0.03309097,0.2285721,1.608759,-0.1992933,-0.5624239,1.420447,0.1067677,-0.002375536,1.317857,0.02607381,-0.2248956,1.563404,0.02949536,-0.5362845,1.505419,-0.1520948,-0.05084282,1.577042,-0.06077604,-0.5296991,1.481138,-0.1938154,-0.3061225,1.571853,0.2322774,-0.1767825,1.406714,NA,NA,NotTracked,Unknown,
-0.2568359,1.240723,0.5795898,0.9760742,-0.1806641,0.09472656,30,-8,-11,0,3,4,8,16,9,0,-2,-1,-2,-4,-6,-4,-17,-17,-17,-21.5,-21.5,-21.5,6.677531,5.672186,3.479841,3.077971,2.965539,5.657429,-0.1794213,-0.5444691,1.44121,0.005329305,-0.02166568,1.336336,0.03847719,0.2273573,1.609993,-0.2033749,-0.5666736,1.419955,0.02714643,0.02241434,1.353724,0.0280359,-0.2243915,1.563943,0.03148247,-0.5361362,1.505712,-0.1496853,-0.05020168,1.574312,-0.05748679,-0.5283951,1.47825,-0.1918224,-0.3003162,1.564553,0.2161316,-0.1831218,1.413834,NA,NA,NotTracked,Unknown,
-0.1196289,0.9931641,0.5083008,0.9853516,-0.168457,0.07421875,3,34,25,16,2,2,0,-7,13,2,-2,-3,-5,-5,-8,-5,-25.0625,-25.0625,-25.0625,-6.125,-6.125,-6.125,6.754725,5.737796,3.738202,3.089625,2.975681,5.634457,-0.1769981,-0.5427722,1.435591,0.002572702,-0.030374,1.357698,0.04260291,0.2263727,1.610198,-0.2019473,-0.5548168,1.414788,0.02121692,0.01459579,1.362588,0.02960826,-0.224432,1.563999,0.03327836,-0.536418,1.505679,-0.1474448,-0.05020322,1.571873,-0.05515491,-0.5282979,1.475672,-0.1903666,-0.2977023,1.561568,0.2151317,-0.1838965,1.416786,NA,NA,NotTracked,Unknown,
0.3486328,1.073242,0.4638672,0.9165039,-0.2099609,0.08203125,0,8,2,11,2,9,4,5,-2,0,-1,-3,-1,-1,-2,-1,1.4375,1.4375,1.4375,3.8125,3.8125,3.8125,6.975689,5.80677,4.169602,3.136764,2.990705,5.585314,-0.1749103,-0.5411351,1.433437,-0.005125462,-0.02662627,1.383548,0.04500981,0.2263955,1.610095,-0.1990799,-0.5535374,1.4125,0.007825428,0.02134926,1.383474,0.0308154,-0.2242476,1.564127,0.03508453,-0.5363907,1.505957,-0.1449127,-0.05017376,1.568366,-0.05323959,-0.5278931,1.473835,-0.1890559,-0.2948036,1.55958,0.2032381,-0.1763278,1.416808,NA,NA,NotTracked,Unknown,
0.3486328,1.073242,0.4638672,0.9165039,-0.2099609,0.08203125,0,8,2,11,2,9,4,5,-7,-3,0,-1,-1,-1,2,2,1.4375,1.4375,1.4375,3.8125,3.8125,3.8125,6.975689,5.80677,4.169602,3.136764,2.990705,5.585314,-0.1710887,-0.5392865,1.429624,-0.01926693,-0.02166251,1.41523,0.04695,0.225828,1.609835,-0.1928963,-0.5574719,1.402208,-0.001494388,0.02376321,1.4135,0.03162982,-0.2241486,1.564157,0.03627284,-0.5362625,1.506075,-0.1342513,-0.04632563,1.555493,-0.05197417,-0.527162,1.472239,-0.1883323,-0.2939636,1.558221,0.1999781,-0.1717419,1.41546,NA,NA,NotTracked,Unknown,
-0.1416016,0.7138672,0.1835938,0.9038086,-0.1884766,0.07861328,-16,61,34,20,7,1,0,-31,2,-1,-2,0,-2,-3,-1,0,-34.5625,-34.5625,-34.5625,14.375,14.375,14.375,7.156873,5.778406,4.69317,3.19499,2.997033,5.547159,-0.1690357,-0.5346133,1.429815,-0.006038802,-0.03144006,1.439319,0.04830808,0.2256252,1.609241,-0.1983971,-0.5357883,1.435778,-0.02563046,0.006242209,1.43475,0.03196021,-0.2240963,1.564241,0.03657477,-0.5361364,1.506144,-0.1259812,-0.04127233,1.550583,-0.05175383,-0.5267079,1.471886,-0.1877413,-0.2930884,1.557423,0.1934148,-0.1671674,1.40991,NA,NA,NotTracked,Unknown,
-0.3583984,0.9995117,-0.2998047,0.918457,-0.2045898,0.07568359,2,-81,-11,-3,0,-1,0,39,-1,-2,-3,0,0,-1,-1,-2,-36.5,-36.5,-36.5,15.125,15.125,15.125,7.232445,5.722563,4.935891,3.21118,2.991822,5.546497,-0.1661337,-0.5354507,1.430715,-0.009714638,-0.03910892,1.464369,0.0488609,0.2255798,1.608977,-0.1916923,-0.5429284,1.414432,-0.02501142,-0.008570351,1.455,0.0321341,-0.2240404,1.564296,0.03679581,-0.5358605,1.50625,-0.1256095,-0.04098533,1.551112,-0.05163432,-0.5263171,1.472298,-0.1874038,-0.2931314,1.557122,0.1901558,-0.1643924,1.405799,NA,NA,NotTracked,Unknown,
-0.5800781,1.097168,-0.1508789,0.9970703,-0.1689453,0.1083984,5,16,-5,-9,5,7,-14,-15,0,0,-2,0,0,0,-3,-4,4.0625,4.0625,4.0625,18.8125,18.8125,18.8125,7.21934,5.794084,4.868074,3.221771,2.986944,5.558708,-0.162568,-0.539187,1.434805,-0.01047205,-0.03216787,1.459332,0.04987037,0.2254572,1.608145,-0.1968823,-0.5399715,1.439583,-0.02623022,-0.00171341,1.448667,0.03228538,-0.2239274,1.56432,0.03675941,-0.535283,1.50636,-0.1214543,-0.03618965,1.559964,-0.05196732,-0.5252113,1.473283,-0.1864537,-0.2925008,1.557028,0.1888749,-0.1628444,1.402504,NA,NA,NotTracked,NotTracked,
-0.8105469,0.9194336,0.2558594,1.048828,-0.340332,0.08984375,-3,-22,-21,-22,-10,-56,-1,-1,0,0,-1,-1,-3,-1,-2,-3,1.25,1.25,1.25,10.4375,10.4375,10.4375,7.154233,5.822636,4.679586,3.209336,2.96989,5.583121,-0.1614157,-0.5404415,1.436552,-0.0113525,-0.02633173,1.439003,0.05032683,0.2253749,1.607729,-0.1908118,-0.5487768,1.427515,-0.02272948,-0.001272002,1.41775,0.03237949,-0.2239188,1.564292,0.03676247,-0.5352811,1.506354,-0.1189643,-0.03601666,1.555159,-0.05206611,-0.5251203,1.473131,-0.18549,-0.2915124,1.557789,0.1890674,-0.1619583,1.401237,NA,NA,NotTracked,Unknown,
0.02148438,0.7832031,0.7441406,0.9511719,-0.2792969,0.06298828,0,17,9,-13,-1,0,-3,1,-1,-1,0,0,-2,-1,-2,-1,36.5625,36.5625,36.5625,21,21,21,7.037467,5.789408,4.35801,3.210426,2.950015,5.621464,-0.1608235,-0.5397341,1.446678,-0.03381811,-0.01360589,1.399349,0.05084674,0.2251902,1.607217,-0.1945382,-0.5519258,1.446333,-0.004171021,0.02589549,1.39935,0.032637,-0.2238497,1.564229,0.03679993,-0.5352439,1.506341,-0.1182137,-0.03714903,1.549377,-0.05215198,-0.5248509,1.4726,-0.1835385,-0.291981,1.561038,0.1900857,-0.1610648,1.400442,NA,NA,NotTracked,Unknown,
0.001464844,0.9077148,0.9985352,0.9360352,-0.3271484,0.1054688,-2,-55,-17,-47,-16,14,-10,-6,-8,-1,-1,0,-1,-2,0,-2,23.9375,23.9375,23.9375,15.75,15.75,15.75,7.012024,5.725267,4.3081,3.21106,2.942113,5.648223,-0.1610817,-0.5413188,1.450736,-0.03410949,-0.01452409,1.400689,0.05102615,0.2252448,1.60722,-0.195862,-0.5263488,1.451083,-0.006135951,0.02777207,1.397158,0.03365226,-0.2240232,1.564284,0.03684548,-0.5352222,1.506345,-0.1186101,-0.0376998,1.548995,-0.05214101,-0.5248122,1.472546,-0.1828287,-0.2922235,1.563115,0.1910569,-0.1607848,1.400089,NA,NA,NotTracked,Unknown,
-0.4916992,0.7880859,0.5898438,0.9267578,-0.3544922,0.1542969,-4,-4,20,-9,-19,-6,-1,-1,15,3,-3,-5,-6,-8,-8,-1,-25.5625,-25.5625,-25.5625,0.8125,0.8125,0.8125,7.022333,5.724643,4.441757,3.207835,2.939044,5.657132,-0.1626912,-0.5379202,1.457131,-0.007844513,-0.02563349,1.438866,0.05152204,0.2250377,1.606268,-0.1953913,-0.538964,1.448164,-0.007282196,0.02667621,1.440444,0.03371627,-0.2240168,1.564252,0.03683529,-0.5351874,1.506324,-0.1184309,-0.03778743,1.548246,-0.052271,-0.5246942,1.47248,-0.1815892,-0.2921998,1.566691,0.1927339,-0.1600873,1.398779,NA,NA,NotTracked,Unknown,
-0.3447266,0.6611328,0.07519531,0.9360352,-0.2890625,0.1166992,-12,-121,-31,-10,-12,-19,3,-6,-1,-3,-2,1,2,1,-1,-3,-82,-82,-82,-3.375,-3.375,-3.375,7.067416,5.684946,4.82599,3.172767,2.944222,5.689261,-0.1627235,-0.5386383,1.458301,-0.001236464,-0.03922048,1.458632,0.05152504,0.2249497,1.606027,-0.1962478,-0.540571,1.454,-0.02502923,-0.01188985,1.456,0.03368327,-0.2239963,1.564257,0.03647352,-0.5348588,1.506434,-0.120061,-0.03753365,1.561237,-0.05300553,-0.5241037,1.474034,-0.1818842,-0.2937231,1.567791,0.1931841,-0.16008,1.397682,NA,NA,NotTracked,NotTracked,
-0.7963867,0.9956055,-0.8774414,1.015625,-0.1987305,0.1240234,-12,3,-4,4,5,-3,-2,3,-5,-6,-1,-2,-2,-1,0,-1,-64.25,-64.25,-64.25,-10.75,-10.75,-10.75,7.109019,5.653772,5.003085,3.13676,2.96104,5.71585,-0.1650913,-0.5387644,1.457009,-0.004294141,-0.0409429,1.46033,0.05134378,0.2245344,1.604726,-0.1972156,-0.5404628,1.447089,-0.03896468,-0.03821225,1.450182,0.03364178,-0.2239937,1.564244,0.03617704,-0.5346529,1.506412,-0.1222011,-0.03874383,1.561363,-0.05360825,-0.5238992,1.475548,-0.1820899,-0.2952979,1.568271,0.1937486,-0.1603024,1.396528,NA,NA,NotTracked,NotTracked,
-0.2299805,0.3476563,0.4033203,1.018066,-0.2861328,0.152832,-3,61,9,13,2,6,-3,-5,0,1,0,-1,-1,-1,-4,0,151.75,151.75,151.75,-20.75,-20.75,-20.75,7.149313,5.759396,4.827573,3.111558,2.972662,5.71826,-0.1657998,-0.5414635,1.453019,-0.009361133,-0.03622486,1.447875,0.05153544,0.2241388,1.604246,-0.1967953,-0.5550247,1.437111,-0.004643946,-0.0717207,1.430727,0.03364346,-0.2239947,1.564244,0.03615876,-0.5346095,1.506402,-0.1206296,-0.03827868,1.561464,-0.05361957,-0.5238585,1.475534,-0.1819087,-0.2945032,1.568217,0.1939142,-0.1602327,1.396248,NA,NA,NotTracked,NotTracked,
-0.2607422,0.5537109,0.2734375,0.9106445,-0.1674805,0.105957,2,-16,-4,-1,-7,7,11,-1,2,0,-2,-1,-1,-2,-4,-3,-15.25,-15.25,-15.25,14.25,14.25,14.25,7.056752,5.712843,4.61104,3.130593,2.993411,5.706148,-0.1656178,-0.5394729,1.450292,-0.01152644,-0.03434506,1.431317,0.05184029,0.2240605,1.603805,-0.1972639,-0.5380003,1.437791,-0.01901689,-0.06721198,1.42532,0.03366977,-0.2240114,1.564228,0.03620063,-0.5346219,1.506364,-0.1200499,-0.03887057,1.557622,-0.05352198,-0.5238943,1.475021,-0.1819299,-0.294519,1.56815,0.1939514,-0.159853,1.395905,NA,NA,NotTracked,Unknown,
