ALX,ALY,ALZ,ARX,ARY,ARZ,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,GLX,GLY,GLZ,GRX,GRY,GRZ,ORL,OPL,OYL,ORR,OPR,OYR,LHNX,LHNY,LHNZ,RHNX,RHNY,RHNZ,HX,HY,HZ,LTX,LTY,LTZ,RTX,RTY,RTZ,SpineMidX,SpineMidY,SpineMidZ,SpineBaseX,SpineBaseY,SpineBaseZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,Myo_Pose_left,Myo_Pose_Right,Kinect_pose_left,Kinect_pose_right
-0.4594727,0.7817383,-0.6103516,0.8803711,-0.4130859,0.2275391,-2,-2,-6,0,-2,2,10,-3,2,2,-1,-2,2,-1,9,-1,-113.1875,-113.1875,-113.1875,7.375,7.375,7.375,6.987453,5.616871,4.638675,3.414943,3.327995,5.363449,-0.1066652,-0.49321,1.38717,0.04579862,-0.06424434,1.455046,0.04628622,0.2235805,1.600988,-0.06559654,-0.4479083,1.397846,0.08474675,-0.05874329,1.457,0.03977231,-0.2264509,1.556728,0.04864928,-0.5329566,1.496875,-0.1250239,-0.03831546,1.549522,-0.04173215,-0.523417,1.462416,-0.1719096,-0.2805154,1.529384,0.2177294,-0.1738664,1.416853,NA,NA,NotTracked,NotTracked,
-0.527832,0.8178711,0.1396484,0.9672852,-0.4750977,0.2817383,-34,15,3,0,-3,-9,-2,-9,2,-3,-1,-3,-15,-3,0,1,129.875,129.875,129.875,-0.0625,-0.0625,-0.0625,6.977339,5.685577,4.499933,3.358462,3.271075,5.428359,-0.1110117,-0.4981528,1.388483,0.0445392,-0.06401704,1.441964,0.04583128,0.2233817,1.600186,-0.06920988,-0.4505286,1.394308,0.08366388,-0.05719536,1.455378,0.03975217,-0.2264445,1.556637,0.04846537,-0.532802,1.496798,-0.1250811,-0.03834739,1.549647,-0.0419648,-0.5232676,1.462643,-0.1714329,-0.2833429,1.529031,0.2176222,-0.1738265,1.416586,NA,NA,NotTracked,NotTracked,
-0.1459961,0.5673828,0.487793,0.8955078,-0.4296875,0.206543,-13,-9,-30,-26,-9,-3,-12,-25,3,3,1,1,-1,0,4,1,102.5625,102.5625,102.5625,30.4375,30.4375,30.4375,7.003525,5.688454,4.431935,3.346389,3.246136,5.467015,-0.1234424,-0.5006769,1.386399,0.04845362,-0.06865252,1.429936,0.04572987,0.2234226,1.59975,-0.08579082,-0.4888181,1.366714,0.07165299,-0.05061386,1.444,0.03974143,-0.2264425,1.556634,0.04834927,-0.5327131,1.496896,-0.1250164,-0.03833529,1.549622,-0.04209781,-0.5231516,1.462814,-0.1713064,-0.2837572,1.529441,0.2173837,-0.1735515,1.416402,NA,NA,NotTracked,Unknown,
-0.3115234,0.8227539,0.2973633,0.8950195,-0.3115234,0.1938477,-8,8,11,5,-24,7,-15,-2,4,4,0,-1,-10,4,0,0,-34.75,-34.75,-34.75,14.25,14.25,14.25,6.942128,5.660078,4.25642,3.343523,3.224929,5.497162,-0.1298582,-0.5054916,1.387284,0.04113522,-0.05758024,1.407778,0.04577999,0.223086,1.598558,-0.0953914,-0.4886194,1.383849,0.03107198,-0.09450399,1.437333,0.03973643,-0.2264828,1.556576,0.04827286,-0.5327411,1.496938,-0.1222007,-0.03835503,1.54672,-0.04220486,-0.5231621,1.462772,-0.1709539,-0.2865821,1.529868,0.216187,-0.173828,1.417862,NA,NA,NotTracked,Unknown,
-0.2949219,0.7397461,0.5146484,0.9135742,-0.378418,0.2451172,-4,-12,-6,-2,-1,-7,1,-1,3,-1,-7,-5,-5,-5,2,3,16.875,16.875,16.875,6.9375,6.9375,6.9375,6.877278,5.669249,4.128358,3.328043,3.215919,5.52236,-0.1328067,-0.5065508,1.388917,0.03213989,-0.04614292,1.398881,0.04572956,0.2230435,1.598068,-0.09327378,-0.4925735,1.376504,0.02787016,-0.08465676,1.415417,0.03972591,-0.2265078,1.556532,0.04804775,-0.532844,1.497,-0.1220358,-0.03833314,1.546423,-0.04246601,-0.5232586,1.462804,-0.1711615,-0.2867126,1.530593,0.2162939,-0.1732737,1.417759,NA,NA,NotTracked,Unknown,
-0.215332,0.8549805,0.4077148,0.9116211,-0.378418,0.2583008,10,-2,-5,-3,-3,1,7,7,-6,-4,-7,-2,8,4,1,-2,-7.6875,-7.6875,-7.6875,17.8125,17.8125,17.8125,6.824366,5.677536,3.970699,3.342349,3.218301,5.5354,-0.1350534,-0.5081192,1.389189,0.01418133,-0.0339205,1.392379,0.04563539,0.2232372,1.597547,-0.09421445,-0.4958268,1.373431,-0.03209078,-0.03640345,1.373923,0.03972453,-0.2265278,1.556496,0.04789795,-0.5329734,1.497094,-0.1218978,-0.03827391,1.546225,-0.04270294,-0.5236136,1.463047,-0.1711926,-0.2875004,1.531169,0.2165474,-0.1727384,1.417581,NA,NA,NotTracked,Unknown,
-0.4492188,0.6777344,0.3833008,0.8969727,-0.3515625,0.25,-14,10,7,2,2,1,0,-4,-4,-4,-2,-3,-18,-2,0,-1,7.75,7.75,7.75,15.3125,15.3125,15.3125,6.778408,5.700482,3.870776,3.351888,3.218796,5.535102,-0.136796,-0.5080612,1.389452,-0.004430524,-0.01438232,1.388595,0.0454417,0.2233511,1.596933,-0.0955773,-0.4955634,1.37446,-0.04133641,-0.03248797,1.371421,0.03971105,-0.2265394,1.556436,0.04764763,-0.5331391,1.497163,-0.1218711,-0.03824551,1.546161,-0.04304411,-0.5240139,1.463338,-0.1713028,-0.2879259,1.531702,0.2165421,-0.1724609,1.417372,NA,NA,NotTracked,Unknown,
-0.3925781,0.6943359,0.3647461,0.8813477,-0.3730469,0.2290039,0,10,6,-1,0,-4,-13,-1,-2,-2,-1,-2,-5,-2,-2,-2,13.5625,13.5625,13.5625,3.125,3.125,3.125,6.739949,5.70736,3.749854,3.370399,3.219665,5.525573,-0.1391494,-0.5104401,1.391187,0.0119159,-0.02156209,1.365497,0.04480801,0.2234936,1.595521,-0.101458,-0.4972171,1.382119,-0.02640114,-0.03738961,1.346417,0.03962848,-0.2264908,1.556328,0.04711437,-0.533116,1.497373,-0.1268674,-0.03893293,1.550239,-0.04373037,-0.5243257,1.464329,-0.1719191,-0.288651,1.533664,0.2174746,-0.1733095,1.416588,NA,NA,NotTracked,Open,
-0.328125,0.7402344,0.3847656,0.8901367,-0.3706055,0.2358398,-4,-5,-3,-4,-3,-2,-5,-10,-2,-1,-1,-3,-10,-12,-1,0,-1.0625,-1.0625,-1.0625,2.4375,2.4375,2.4375,6.687418,5.678241,3.608771,3.387199,3.219932,5.510273,-0.1390392,-0.5103085,1.391428,0.01263809,-0.02207832,1.349284,0.04382598,0.2232195,1.594674,-0.09963416,-0.4958026,1.379407,-0.02873807,-0.0403071,1.329806,0.03956231,-0.2265143,1.556261,0.04684244,-0.5331904,1.497418,-0.1290795,-0.03927721,1.552159,-0.04404917,-0.5245837,1.46466,-0.172148,-0.2890052,1.534104,0.2184953,-0.1797786,1.41732,NA,NA,NotTracked,Open,
-0.3383789,0.7558594,0.3837891,0.8994141,-0.3706055,0.2358398,-3,-2,-6,-8,-1,2,-2,2,0,-2,-3,-1,4,-8,2,1,-18,-18,-18,2.625,2.625,2.625,6.647676,5.648265,3.533929,3.401693,3.218826,5.497732,-0.139004,-0.5105498,1.39308,0.02115781,-0.03274446,1.330654,0.04310131,0.2230668,1.594228,-0.1017395,-0.4963724,1.384028,-0.01131126,-0.05412281,1.306705,0.03946687,-0.22651,1.556194,0.04650819,-0.5330362,1.497481,-0.130226,-0.03936247,1.553222,-0.0443942,-0.5244403,1.465148,-0.1722919,-0.2898701,1.534774,0.2185104,-0.181566,1.417201,NA,NA,NotTracked,Open,
-0.3383789,0.7558594,0.3837891,0.9121094,-0.3696289,0.2241211,-3,-2,-6,-8,-1,2,-2,2,-5,-2,0,-2,-27,-30,-2,0,-18,-18,-18,5.1875,5.1875,5.1875,6.647676,5.648265,3.533929,3.409766,3.216816,5.491812,-0.1393472,-0.5108916,1.394221,0.03094316,-0.0487227,1.310158,0.04206372,0.2229083,1.593531,-0.1026249,-0.4959065,1.384705,-0.0008828883,-0.06903035,1.284541,0.03930547,-0.2264928,1.556284,0.04581036,-0.5328525,1.497603,-0.1313864,-0.03964453,1.554169,-0.04502077,-0.5244095,1.465805,-0.1727567,-0.2905217,1.535477,0.2189719,-0.1840543,1.416864,NA,NA,NotTracked,Unknown,
-0.1269531,0.7592773,0.1313477,0.9296875,-0.3276367,0.2128906,2,0,-3,-7,0,6,1,0,-2,-3,-3,-3,-1,6,2,-2,5.1875,5.1875,5.1875,4.0625,4.0625,4.0625,6.495461,5.353728,3.15397,3.432527,3.207258,5.475298,-0.1392741,-0.5111888,1.395297,0.04148082,-0.07138859,1.290553,0.04113419,0.2227861,1.593066,-0.1011529,-0.4962015,1.383579,0.01993923,-0.09884286,1.265064,0.03924344,-0.2264791,1.556278,0.04545252,-0.5325724,1.497667,-0.1319261,-0.03986873,1.554592,-0.0452342,-0.524208,1.466201,-0.1730696,-0.290662,1.535911,0.2388434,-0.2038779,1.429549,NA,NA,NotTracked,Unknown,
-0.5644531,0.4873047,0.1826172,0.9394531,-0.3964844,0.2348633,-9,-3,3,-3,-4,-6,-7,-9,-3,-3,-1,-1,-11,3,-1,-3,-4,-4,-4,-6.4375,-6.4375,-6.4375,6.476094,5.181064,3.032923,3.435742,3.199426,5.467409,-0.1391495,-0.5127223,1.397752,0.05538324,-0.1005087,1.275125,0.03992339,0.2230604,1.592852,-0.09904079,-0.4980781,1.379975,0.03840153,-0.1320124,1.251,0.03885491,-0.2263004,1.556555,0.04469714,-0.5317609,1.498228,-0.1419204,-0.04330872,1.565512,-0.04560584,-0.5237035,1.466894,-0.1736825,-0.2911453,1.536769,0.2400654,-0.2058111,1.429687,NA,NA,NotTracked,Closed,
-0.6044922,0.4541016,0.1298828,0.9038086,-0.4169922,0.2436523,-3,-9,-7,-6,-4,-2,0,-8,-2,-2,0,-1,-1,1,-1,-1,-15.3125,-15.3125,-15.3125,-0.1875,-0.1875,-0.1875,6.465017,5.084138,2.982845,3.437507,3.203831,5.460038,-0.1386858,-0.5114743,1.397423,0.07866576,-0.172948,1.252034,0.03803998,0.2236618,1.592549,-0.1008479,-0.4970134,1.382098,0.08403777,-0.129033,1.260036,0.03825288,-0.2260589,1.556754,0.04388949,-0.5311487,1.498875,-0.140121,-0.04322754,1.563025,-0.0459633,-0.5231854,1.46737,-0.1744726,-0.2919677,1.538074,0.2596044,-0.2183715,1.457116,NA,NA,NotTracked,Closed,
-0.5151367,0.3989258,-0.01904297,0.8896484,-0.3598633,0.2353516,24,10,6,5,-1,0,15,13,1,0,0,1,-2,3,-1,1,-15.6875,-15.6875,-15.6875,-13.875,-13.875,-13.875,6.457866,4.981568,2.934224,3.440461,3.198124,5.442179,-0.1385723,-0.5111859,1.39659,0.09039593,-0.2133296,1.247414,0.03682565,0.2240715,1.592095,-0.1041791,-0.4986025,1.371787,0.1063624,-0.1793201,1.23279,0.03784626,-0.2258259,1.556473,0.04341758,-0.5305753,1.498837,-0.1431308,-0.04397953,1.565746,-0.04630853,-0.5224326,1.467135,-0.1748295,-0.2921079,1.538429,0.2602541,-0.2178315,1.465896,NA,NA,NotTracked,Closed,
0.3930664,0.7719727,0.6435547,0.9057617,-0.3730469,0.2285156,-5,0,-3,-6,-3,-11,-20,-5,0,-1,-2,-1,-2,0,0,-1,-3.8125,-3.8125,-3.8125,-13.8125,-13.8125,-13.8125,6.502219,4.408186,2.740057,3.426813,3.193007,5.438782,-0.1389925,-0.5127167,1.399302,0.1171562,-0.3000618,1.2547,0.03463291,0.2246446,1.591856,-0.1004683,-0.4972485,1.380422,0.1237969,-0.2521425,1.242097,0.03715964,-0.2257151,1.556464,0.04253279,-0.5305305,1.499029,-0.1464645,-0.04507201,1.568473,-0.04701542,-0.5224198,1.467427,-0.1753981,-0.2925951,1.539396,0.2614591,-0.219548,1.491198,NA,NA,NotTracked,Unknown,
0.4926758,0.6831055,0.6362305,0.9145508,-0.3305664,0.2236328,-3,-8,-4,-2,0,4,2,4,0,-1,-1,-3,-1,1,-1,0,-3.1875,-3.1875,-3.1875,-12.25,-12.25,-12.25,6.522422,4.182831,2.672086,3.423564,3.183615,5.428294,-0.1390311,-0.5125228,1.399642,0.1318489,-0.3401314,1.264454,0.03344653,0.2249318,1.591446,-0.1002283,-0.4970632,1.377797,0.1318288,-0.2925909,1.247294,0.03668822,-0.2256919,1.556242,0.04161604,-0.5306774,1.498815,-0.1470449,-0.0451941,1.568837,-0.04770659,-0.5225108,1.467367,-0.1755723,-0.2928458,1.539577,0.2604521,-0.2278014,1.49822,NA,NA,NotTracked,Unknown,
0.4697266,0.574707,0.7739258,0.902832,-0.3408203,0.2285156,0,1,0,1,0,2,3,0,-1,-1,-2,-1,0,-2,-1,0,-7.9375,-7.9375,-7.9375,-17.1875,-17.1875,-17.1875,6.57786,3.847291,2.567066,3.411302,3.168363,5.411163,-0.1395501,-0.5150496,1.401289,0.1453241,-0.3792554,1.278419,0.03254255,0.2250515,1.591217,-0.1017667,-0.4989731,1.384701,0.1569496,-0.3590625,1.24875,0.03599105,-0.2256898,1.556098,0.03988873,-0.5309079,1.498664,-0.1476746,-0.04522426,1.569459,-0.04921466,-0.522624,1.467403,-0.1759491,-0.2931606,1.540029,0.2601346,-0.2353796,1.505475,NA,NA,NotTracked,Unknown,
0.2216797,0.550293,-0.3203125,0.8950195,-0.3286133,0.2387695,-4,-3,-3,-2,-2,1,1,3,0,-1,-1,-2,-1,0,-1,1,-6.9375,-6.9375,-6.9375,-9.5,-9.5,-9.5,6.61123,3.733327,2.519038,3.409962,3.158055,5.399181,-0.1387688,-0.5161194,1.40441,0.1831809,-0.4436178,1.319917,0.03155784,0.2254074,1.590813,-0.1009059,-0.4997124,1.390406,0.1833019,-0.4314427,1.280543,0.03465753,-0.2256224,1.555494,0.03715101,-0.5311854,1.497938,-0.1484894,-0.04530692,1.569854,-0.05218298,-0.5223137,1.466892,-0.1765087,-0.2934823,1.540191,0.2592911,-0.2595697,1.516222,NA,NA,NotTracked,Unknown,
1.497559,0.5341797,0.9501953,0.9135742,-0.3100586,0.2231445,-4,-4,-2,-3,-1,-2,1,-3,-1,-1,-1,-1,-1,0,-2,-2,1.0625,1.0625,1.0625,-5.6875,-5.6875,-5.6875,6.702696,3.38659,2.376792,3.413627,3.141557,5.388408,-0.1394397,-0.5175496,1.406085,0.1962348,-0.4731035,1.357737,0.03093941,0.2255712,1.590516,-0.1010042,-0.5075801,1.38803,0.2280131,-0.4348225,1.345582,0.03442612,-0.2256573,1.555317,0.03684631,-0.5312411,1.4978,-0.1487312,-0.04535713,1.569907,-0.05260229,-0.5221938,1.466817,-0.1766663,-0.2935851,1.540278,0.2578222,-0.2677312,1.518531,NA,NA,NotTracked,Unknown,
0.6425781,0.4458008,-0.1914063,0.9462891,-0.3144531,0.1782227,-1,-1,1,1,0,-4,1,-3,0,0,-1,-2,0,-1,-3,-1,19.25,19.25,19.25,0.75,0.75,0.75,6.872008,3.174229,2.207616,3.399779,3.107645,5.398641,-0.1401349,-0.5210869,1.408616,0.2210926,-0.4990377,1.366552,0.03049128,0.2256722,1.590237,-0.1011311,-0.5152676,1.387444,0.2425734,-0.4962762,1.357061,0.03433161,-0.2256921,1.555224,0.03678419,-0.5313159,1.497804,-0.1490787,-0.04522451,1.570156,-0.05265111,-0.5221964,1.466814,-0.1767625,-0.2938236,1.540371,0.2562678,-0.2763429,1.519897,NA,NA,NotTracked,Unknown,
0.6425781,0.4458008,-0.1914063,0.9462891,-0.3144531,0.1782227,-1,-1,1,1,0,-4,1,-3,0,0,-1,-2,0,-1,-3,-1,19.25,19.25,19.25,0.75,0.75,0.75,6.872008,3.174229,2.207616,3.399779,3.107645,5.398641,-0.1414232,-0.5293652,1.409003,0.2342037,-0.5283993,1.388808,0.03035516,0.2256706,1.590184,-0.1048097,-0.5108382,1.398435,0.2607638,-0.5213841,1.383078,0.03433521,-0.2257702,1.555234,0.03702902,-0.5317391,1.498012,-0.1493555,-0.04528239,1.570354,-0.05240708,-0.5225046,1.467024,-0.1768995,-0.2937937,1.540505,0.2552896,-0.2892167,1.521329,NA,NA,NotTracked,NotTracked,
1.743652,0.5200195,0.128418,0.9560547,-0.3129883,0.1611328,-3,-1,-2,-2,-3,0,2,-3,0,-2,-1,-1,0,0,-2,-2,31.5,31.5,31.5,12.9375,12.9375,12.9375,7.309323,2.923195,1.786568,3.389099,3.085958,5.421255,-0.1434494,-0.5334429,1.410243,0.2459295,-0.5501199,1.409808,0.03031086,0.2257004,1.590058,-0.1065336,-0.5190643,1.396884,0.2735076,-0.5375893,1.400868,0.03435083,-0.2258662,1.555244,0.0374432,-0.5322883,1.498351,-0.1496358,-0.04531674,1.570533,-0.0518838,-0.5231295,1.467423,-0.1772626,-0.2935696,1.540811,0.2547415,-0.2950071,1.522814,NA,NA,NotTracked,NotTracked,
0.7583008,0.3491211,-0.4980469,0.9462891,-0.2910156,0.1469727,-2,-1,-1,0,-3,-11,-4,-2,1,-1,-1,-1,-2,-2,-2,0,24.75,24.75,24.75,21.4375,21.4375,21.4375,7.562397,2.879419,1.544368,3.388429,3.071285,5.444974,-0.1448809,-0.5366296,1.410431,0.2538368,-0.5763807,1.427899,0.03027078,0.2257604,1.589833,-0.106904,-0.5198669,1.398868,0.285314,-0.558735,1.418708,0.03434686,-0.2259022,1.555234,0.0377157,-0.5327194,1.498585,-0.149741,-0.04534173,1.570584,-0.05158219,-0.5235279,1.467668,-0.177387,-0.2935989,1.540908,0.2544362,-0.2992046,1.525928,NA,NA,NotTracked,NotTracked,
1.68457,0.3959961,0.3759766,0.9394531,-0.2773438,0.1650391,-3,-1,-1,-2,-2,0,5,-2,-2,-3,0,0,-2,-2,1,-1,-14.9375,-14.9375,-14.9375,14.625,14.625,14.625,7.719275,2.820675,1.375994,3.386403,3.060005,5.467167,-0.1466768,-0.5386821,1.413886,0.2574763,-0.5809667,1.446558,0.03027422,0.225796,1.589742,-0.1075295,-0.5286816,1.397375,0.2913028,-0.5675498,1.436666,0.03432733,-0.2260539,1.55541,0.03795655,-0.5333134,1.499466,-0.1500279,-0.04533719,1.570967,-0.05129235,-0.524129,1.468588,-0.1778361,-0.2938082,1.54146,0.2555189,-0.30217,1.531944,NA,NA,NotTracked,NotTracked,
0.8608398,0.1064453,0.3256836,0.9379883,-0.3027344,0.1821289,0,1,-3,1,-2,3,-4,0,-1,-1,-1,-1,-1,-2,-2,-2,13.0625,13.0625,13.0625,2.75,2.75,2.75,7.634422,2.781579,1.459948,3.368355,3.049201,5.492433,-0.1502656,-0.5423257,1.415071,0.2506253,-0.5793228,1.461805,0.0303526,0.2261747,1.588928,-0.1114528,-0.5298564,1.402364,0.2870718,-0.5677709,1.459857,0.03429098,-0.2261708,1.555522,0.03792149,-0.5338085,1.500492,-0.1505283,-0.04529925,1.5714,-0.05129253,-0.5244983,1.469401,-0.1787825,-0.2938272,1.542676,0.2581885,-0.3022653,1.545426,NA,NA,NotTracked,NotTracked,
0.4443359,0.2451172,0.3261719,0.9287109,-0.3120117,0.1889648,1,0,-1,0,3,6,3,-1,-2,-1,-3,-1,-2,-2,-1,-1,21.0625,21.0625,21.0625,1.25,1.25,1.25,7.279484,2.790186,1.84198,3.347806,3.039381,5.515776,-0.1524874,-0.5422124,1.417125,0.2504154,-0.5696172,1.463568,0.03043642,0.2263207,1.588632,-0.1131561,-0.5371821,1.397088,0.2845061,-0.5525316,1.466933,0.03430274,-0.2262372,1.555598,0.03792483,-0.5339737,1.500988,-0.1506864,-0.04524535,1.57154,-0.0512841,-0.5247462,1.469913,-0.1797976,-0.2941184,1.543635,0.2600167,-0.3019501,1.553096,NA,NA,NotTracked,NotTracked,
0.8325195,0.3774414,0.1347656,0.9199219,-0.2880859,0.1738281,2,0,-1,-1,-2,-1,-1,-2,0,-2,-3,-2,-1,-2,-2,-1,0.8125,0.8125,0.8125,1.6875,1.6875,1.6875,7.113451,2.826864,2.017177,3.330459,3.028985,5.536524,-0.1536971,-0.542914,1.419323,0.2468345,-0.5778751,1.461363,0.03053058,0.2262081,1.588315,-0.1134018,-0.5455148,1.394333,0.2843231,-0.5704801,1.47,0.03430573,-0.2263311,1.55578,0.03793784,-0.5341508,1.501692,-0.1510376,-0.04517186,1.57195,-0.0512693,-0.5249467,1.470706,-0.1808396,-0.2945125,1.544845,0.2613928,-0.3017263,1.556981,NA,NA,NotTracked,NotTracked,
0.8574219,0.3447266,0.1074219,0.9477539,-0.2792969,0.1743164,-3,1,0,-1,0,2,-2,-1,6,5,-1,1,-1,0,0,-2,-13.375,-13.375,-13.375,-4.8125,-4.8125,-4.8125,7.061858,2.859185,2.056294,3.306061,3.013128,5.558093,-0.1585319,-0.5478991,1.42155,0.2469724,-0.5751704,1.45768,0.03086041,0.2262239,1.587112,-0.118232,-0.5350023,1.415175,0.2823562,-0.5639574,1.455255,0.03415193,-0.2264778,1.55611,0.03771111,-0.5344487,1.502706,-0.1515144,-0.04499412,1.572444,-0.05148932,-0.5252247,1.471755,-0.1824746,-0.2950879,1.545766,0.2624061,-0.3017304,1.560542,NA,NA,NotTracked,NotTracked,
0.9335938,0.2446289,0.09521484,0.9584961,-0.2807617,0.1708984,1,-1,1,1,0,0,1,1,-1,-2,-1,-2,-1,1,-1,0,-10.125,-10.125,-10.125,-6.1875,-6.1875,-6.1875,7.052571,2.890944,2.047655,3.298537,3.009879,5.56277,-0.1599781,-0.5489802,1.421892,0.2473466,-0.5773422,1.453233,0.03107408,0.2262055,1.586709,-0.1201928,-0.5319859,1.423615,0.2855644,-0.5658867,1.460141,0.03404584,-0.2265833,1.556366,0.03766144,-0.5345893,1.50308,-0.1516309,-0.04497435,1.572499,-0.05153475,-0.5253664,1.472101,-0.1829839,-0.2953061,1.546055,0.2624545,-0.3018574,1.560797,NA,NA,NotTracked,NotTracked,
0.9570313,0.234375,0.1069336,0.9887695,-0.2875977,0.1601563,0,-1,0,0,-1,-1,-2,-1,1,1,-1,-2,1,-2,-2,-2,-10.1875,-10.1875,-10.1875,-0.8125,-0.8125,-0.8125,7.048789,2.902905,2.04523,3.28784,3.004069,5.571707,-0.1618843,-0.5497252,1.422926,0.2469815,-0.5734096,1.449586,0.03123588,0.226071,1.58658,-0.1218341,-0.5389208,1.419968,0.2859134,-0.5546793,1.456167,0.03381623,-0.2268213,1.556719,0.03743559,-0.5348919,1.503648,-0.151729,-0.04495246,1.572608,-0.05173578,-0.5256485,1.472644,-0.1837336,-0.2954082,1.546642,0.2624721,-0.3021941,1.560811,NA,NA,NotTracked,NotTracked,
0.9916992,0.2763672,0.1103516,0.9536133,-0.2680664,0.1484375,-1,-1,-3,-2,-1,-1,0,0,-3,-2,-3,-1,-1,-1,0,0,-16.1875,-16.1875,-16.1875,3.375,3.375,3.375,7.047488,2.933708,2.031895,3.296714,3.003725,5.567458,-0.1624115,-0.5497334,1.424102,0.2464687,-0.563188,1.444183,0.03147334,0.2260672,1.58631,-0.1208376,-0.537958,1.41502,0.2853429,-0.5459421,1.451385,0.03375082,-0.226955,1.556992,0.03739376,-0.5349843,1.503944,-0.1519288,-0.04492048,1.57283,-0.05176616,-0.5257159,1.472807,-0.1841219,-0.2955016,1.547029,0.2624317,-0.3023561,1.560725,NA,NA,NotTracked,NotTracked,
0.9941406,0.3110352,0.1005859,0.9311523,-0.2685547,0.1474609,0,1,-1,-1,-1,1,1,-1,-3,-1,-1,0,-1,0,-1,0,-53.6875,-53.6875,-53.6875,-1.4375,-1.4375,-1.4375,7.003125,2.978796,2.027243,3.307867,3.009681,5.55493,-0.1631258,-0.5498254,1.42372,0.2421333,-0.5499201,1.429804,0.03174473,0.2261491,1.586235,-0.1222369,-0.534813,1.419245,0.280371,-0.5387942,1.4329,0.03350009,-0.2271376,1.557572,0.03713533,-0.5351468,1.504272,-0.1520682,-0.04489778,1.573016,-0.05198902,-0.5258164,1.472989,-0.1847219,-0.2954637,1.547429,0.2616391,-0.3022991,1.559299,NA,NA,NotTracked,NotTracked,
0.9511719,0.2114258,0.1005859,0.9228516,-0.296875,0.1665039,-2,0,-1,-1,-1,1,-1,0,-2,-3,0,-2,-1,-1,0,0,-41.875,-41.875,-41.875,-5.5,-5.5,-5.5,6.907174,3.021122,2.070598,3.318527,3.018034,5.538153,-0.1623252,-0.5464903,1.423194,0.2388509,-0.5463016,1.419215,0.03196317,0.2261469,1.586302,-0.1227705,-0.5393335,1.403636,0.2753697,-0.5405973,1.418375,0.03333043,-0.2272199,1.557791,0.03700529,-0.5352402,1.504377,-0.1521836,-0.04480543,1.573179,-0.05208025,-0.5258492,1.473011,-0.1850485,-0.2954715,1.547693,0.2605813,-0.3020773,1.557367,NA,NA,NotTracked,NotTracked,
0.9326172,0.2319336,0.1142578,0.9306641,-0.2978516,0.1723633,-1,-2,-1,-2,-2,-1,-1,-4,0,-1,-2,-1,-1,-2,1,-3,-10.5625,-10.5625,-10.5625,-2.125,-2.125,-2.125,6.841748,3.067037,2.11895,3.328351,3.027031,5.524111,-0.1608334,-0.5455495,1.422759,0.2365201,-0.5393033,1.410271,0.03223811,0.2260801,1.586412,-0.1178287,-0.5434727,1.402353,0.2704132,-0.5287292,1.40735,0.03325817,-0.2272957,1.557921,0.03681482,-0.5353139,1.504426,-0.1523052,-0.04471903,1.573328,-0.05223737,-0.525867,1.472994,-0.185239,-0.295444,1.547802,0.2592731,-0.3014336,1.554563,NA,NA,NotTracked,NotTracked,
0.9316406,0.2880859,0.1450195,0.9487305,-0.2919922,0.1616211,-1,0,0,0,-1,-2,-1,0,-4,-1,0,0,-1,0,1,0,12.375,12.375,12.375,-1.125,-1.125,-1.125,6.77817,3.132603,2.195587,3.334023,3.034121,5.516818,-0.1601951,-0.5460449,1.422652,0.2345815,-0.532842,1.400785,0.03274626,0.2260265,1.586915,-0.1181415,-0.5422083,1.399948,0.2573517,-0.5223706,1.382797,0.03310064,-0.2273012,1.558123,0.03647301,-0.5353553,1.504521,-0.1523771,-0.04461582,1.573553,-0.05255815,-0.5258522,1.473042,-0.1854191,-0.2952685,1.547917,0.2582251,-0.3006842,1.552513,NA,NA,NotTracked,NotTracked,
0.894043,0.3120117,0.1625977,0.949707,-0.2817383,0.1411133,-4,-4,-3,-2,0,-1,-2,-2,2,2,-2,-2,-1,-2,-1,-2,6.0625,6.0625,6.0625,2,2,2,6.744199,3.183004,2.253124,3.334926,3.043379,5.516675,-0.159382,-0.5452811,1.420468,0.2278751,-0.5252292,1.387034,0.03358846,0.2258152,1.587804,-0.1205627,-0.5325043,1.409993,0.2487953,-0.5236545,1.362119,0.03273845,-0.2273566,1.558561,0.03570046,-0.5353591,1.50449,-0.1525672,-0.04433515,1.573886,-0.05341911,-0.5255881,1.472915,-0.1855624,-0.2951054,1.548018,0.2565691,-0.299477,1.546832,NA,NA,NotTracked,NotTracked,
