ALX,ALY,ALZ,ARX,ARY,ARZ,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,GLX,GLY,GLZ,GRX,GRY,GRZ,ORL,OPL,OYL,ORR,OPR,OYR,LHNX,LHNY,LHNZ,RHNX,RHNY,RHNZ,HX,HY,HZ,LTX,LTY,LTZ,RTX,RTY,RTZ,SpineMidX,SpineMidY,SpineMidZ,SpineBaseX,SpineBaseY,SpineBaseZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,Myo_Pose_left,Myo_Pose_Right,Kinect_pose_left,Kinect_pose_right
-0.640625,0.4433594,0.9125977,0.8496094,-0.5556641,0.2929688,11,-26,-11,-25,-21,-30,-19,-62,0,-1,-1,-2,-17,-6,0,-2,103.5,103.5,103.5,24.8125,24.8125,24.8125,6.588464,5.740157,2.177506,3.459235,3.194765,5.543353,-0.1372875,-0.5225912,1.41709,0.272955,-0.002562487,1.264364,0.02187136,0.2305733,1.601928,-0.1743577,-0.5290277,1.424429,0.2526758,-0.03348555,1.228679,0.02807496,-0.2219033,1.558438,0.03574209,-0.5316222,1.49784,-0.1604824,-0.04994444,1.584853,-0.05440307,-0.5270516,1.47201,-0.1788864,-0.298712,1.551297,0.2988965,-0.188319,1.471697,NA,NA,NotTracked,Unknown,
-0.4648438,0.2583008,1.003906,0.8183594,-0.3666992,0.2431641,-32,-8,6,-11,-4,6,-2,54,0,5,2,-2,-11,-6,0,2,16.625,16.625,16.625,-1,-1,-1,6.516407,5.747157,2.038862,3.469026,3.191112,5.543633,-0.1390962,-0.5233616,1.419026,0.2880732,-0.003319609,1.272219,0.02057582,0.2308304,1.601174,-0.1725543,-0.5271362,1.415958,0.2683143,-0.03467818,1.234834,0.02745344,-0.221775,1.558279,0.03501443,-0.5308856,1.498015,-0.1606629,-0.04985582,1.584876,-0.05498554,-0.5262791,1.472126,-0.180074,-0.2991691,1.553496,0.300601,-0.1909064,1.480911,NA,NA,NotTracked,Unknown,
-0.7314453,0.5976563,0.5854492,0.8837891,-0.347168,0.2670898,-8,-23,2,-21,-2,-3,31,16,-2,-3,-2,-4,-10,-5,-2,0,-2.6875,-2.6875,-2.6875,-41.6875,-41.6875,-41.6875,6.442309,5.804948,1.957785,3.425936,3.178294,5.54915,-0.1409107,-0.5235995,1.419163,0.2932018,-0.003151112,1.275156,0.02001585,0.2308095,1.600748,-0.1727379,-0.5307251,1.414516,0.2807887,-0.03534843,1.234426,0.02700856,-0.2216136,1.558179,0.03442782,-0.5303867,1.49808,-0.1610108,-0.04983304,1.584642,-0.05551222,-0.5256418,1.471968,-0.181162,-0.2993046,1.554248,0.3008769,-0.1912403,1.48368,NA,NA,NotTracked,Unknown,
-0.4804688,0.7055664,0.5444336,0.9541016,-0.3349609,0.2617188,-50,-8,-21,-32,-7,11,-21,-48,-1,-1,0,1,2,-2,-2,0,-30.375,-30.375,-30.375,-35.3125,-35.3125,-35.3125,6.400762,5.818735,1.929937,3.379463,3.168465,5.555577,-0.1440075,-0.5247806,1.418633,0.2941385,-0.003444221,1.27684,0.01979398,0.2307672,1.600552,-0.1826387,-0.5301433,1.419842,0.2982515,0.04953106,1.31,0.02661375,-0.2215891,1.558172,0.03393149,-0.530113,1.4982,-0.1614668,-0.04967795,1.583963,-0.05598291,-0.525203,1.471744,-0.182453,-0.2993408,1.553972,0.2983278,-0.1942697,1.488136,NA,NA,NotTracked,Lasso,
-0.5249023,0.7431641,0.5463867,0.9365234,-0.2670898,0.2109375,25,-13,12,8,1,2,0,17,-3,-2,-1,-3,-3,-3,-1,0,-33.25,-33.25,-33.25,-3.25,-3.25,-3.25,6.366341,5.828396,1.926012,3.353355,3.171406,5.561323,-0.1450453,-0.5237212,1.418093,0.2920772,-0.004700277,1.275987,0.01980427,0.2307475,1.60056,-0.1852352,-0.5186163,1.418269,0.298504,0.04913638,1.308481,0.02651512,-0.2216251,1.55816,0.03389767,-0.530103,1.498218,-0.1616784,-0.04953017,1.583487,-0.0560298,-0.5251171,1.471619,-0.183049,-0.29927,1.553372,0.29675,-0.1957709,1.488667,NA,NA,NotTracked,Lasso,
-0.4560547,0.6748047,0.6030273,0.9228516,-0.2773438,0.2246094,-11,-11,-18,-48,-17,-14,-7,-10,-2,-1,-2,0,-1,1,0,0,-31.6875,-31.6875,-31.6875,-2,-2,-2,6.335349,5.827527,1.931185,3.357144,3.175713,5.556524,-0.1460859,-0.5233011,1.415724,0.2899723,-0.005660536,1.273706,0.01984728,0.2306882,1.600537,-0.1793489,-0.5498551,1.399,0.2969723,0.04944979,1.310782,0.02647078,-0.2216576,1.558176,0.03387742,-0.5301051,1.498221,-0.1616402,-0.04934315,1.582728,-0.05608628,-0.5250156,1.471283,-0.1840156,-0.2985149,1.552299,0.2947872,-0.1966892,1.489088,NA,NA,NotTracked,Lasso,
-0.4482422,0.5322266,0.6738281,0.9155273,-0.3125,0.2285156,16,1,4,3,2,-2,2,7,0,-1,0,-2,-4,-1,-2,-1,-33.75,-33.75,-33.75,-12.9375,-12.9375,-12.9375,6.286355,5.813155,1.969137,3.361898,3.177413,5.536808,-0.1461833,-0.5225559,1.411853,0.2806199,-0.007089704,1.266693,0.02008113,0.23077,1.600595,-0.1795455,-0.5386661,1.400019,0.283776,0.04862599,1.3109,0.02644069,-0.2216741,1.558203,0.03388861,-0.5300999,1.498243,-0.1619193,-0.04925411,1.582114,-0.05600021,-0.5248247,1.470883,-0.1848101,-0.2979229,1.55114,0.2904008,-0.1997391,1.488147,NA,NA,NotTracked,Lasso,
-0.4428711,0.527832,0.8085938,0.9160156,-0.3188477,0.2368164,-18,5,17,19,7,6,5,12,-3,-4,-3,-2,0,-2,-1,0,-33.125,-33.125,-33.125,-15.1875,-15.1875,-15.1875,6.298734,5.776504,2.082086,3.364545,3.17376,5.525292,-0.1458131,-0.5222117,1.410447,0.2637785,-0.01147516,1.258866,0.02021559,0.2308,1.600666,-0.1809327,-0.535207,1.401437,0.2694913,0.04716615,1.300167,0.02642485,-0.2216582,1.558205,0.03387883,-0.5300493,1.498224,-0.1618875,-0.04895881,1.581607,-0.05598559,-0.5244873,1.470394,-0.1853696,-0.2973296,1.550262,0.2862636,-0.203346,1.487378,NA,NA,NotTracked,Unknown,
-0.5766602,0.4863281,0.9023438,0.9077148,-0.3291016,0.2358398,-19,85,44,35,12,-1,-1,-2,-1,-2,-1,2,22,0,-1,-2,-59.125,-59.125,-59.125,-24.375,-24.375,-24.375,6.324652,5.733813,2.304243,3.369286,3.149252,5.483307,-0.1453061,-0.5230137,1.413128,0.2073317,-0.02225089,1.264721,0.02139001,0.2310469,1.6015,-0.180015,-0.5273056,1.406352,0.2129608,0.03620352,1.293812,0.02646806,-0.2216539,1.558311,0.0338828,-0.5300459,1.498238,-0.1613702,-0.0485547,1.580317,-0.05593163,-0.5243815,1.470174,-0.1856485,-0.2968798,1.549441,0.2773698,-0.2033483,1.46874,NA,NA,NotTracked,Unknown,
0.02929688,0.8339844,1.218262,0.9169922,-0.4277344,0.2416992,-13,-26,-10,-15,-4,-3,-5,-14,2,2,0,1,-2,1,1,-1,-83.9375,-83.9375,-83.9375,-17.4375,-17.4375,-17.4375,6.393073,5.672159,2.794893,3.354285,3.121278,5.456633,-0.1449236,-0.5240372,1.415955,0.1578514,-0.0283765,1.281972,0.02236262,0.230891,1.602061,-0.1834666,-0.5225294,1.418191,0.1767753,0.02523304,1.308739,0.0264913,-0.2220242,1.558423,0.03367856,-0.5308201,1.498125,-0.160301,-0.04825588,1.579089,-0.05619668,-0.5249819,1.470212,-0.1857509,-0.2964579,1.548998,0.2713282,-0.2001298,1.453029,NA,NA,NotTracked,Unknown,
-0.9682617,0.7070313,-0.3881836,0.9589844,-0.4438477,0.1860352,11,17,-23,-10,-8,-5,4,9,4,1,-1,0,-5,-1,-1,0,-93.875,-93.875,-93.875,-2.3125,-2.3125,-2.3125,6.436823,5.685111,3.143545,3.336948,3.12419,5.471431,-0.1437682,-0.5240176,1.417251,0.07080288,-0.03515194,1.324532,0.02602508,0.2306446,1.604676,-0.1795575,-0.529355,1.413607,0.03631051,-0.06491969,1.29724,0.02672818,-0.2223202,1.558653,0.03340508,-0.5321354,1.49816,-0.1601645,-0.04767278,1.579551,-0.05674422,-0.52645,1.471959,-0.1855753,-0.2960299,1.547966,0.2551156,-0.201026,1.445483,NA,NA,NotTracked,Open,
0.1635742,1.254883,0.8178711,0.9287109,-0.2817383,0.1582031,-17,-12,-23,-2,8,9,2,-9,-1,-2,-3,-1,-2,1,-1,-1,-35.875,-35.875,-35.875,-18.1875,-18.1875,-18.1875,6.578712,5.694595,3.61907,3.327265,3.129257,5.46253,-0.1431903,-0.5233802,1.414897,0.04234971,-0.0352941,1.345284,0.02909162,0.2309622,1.60621,-0.1788624,-0.5323886,1.412867,0.02175801,-0.05754238,1.315921,0.02718698,-0.2220075,1.558861,0.03366179,-0.5318925,1.498251,-0.1599493,-0.04697123,1.579769,-0.05616638,-0.5256666,1.47158,-0.1848444,-0.2956324,1.546919,0.2560321,-0.2050042,1.445579,NA,NA,NotTracked,Unknown,
0.1225586,1.515137,0.9628906,0.925293,-0.2929688,0.1660156,22,14,-22,0,2,5,3,4,1,1,-4,-2,-1,-2,-1,-1,-31.25,-31.25,-31.25,-24.875,-24.875,-24.875,6.62478,5.700133,3.76799,3.30546,3.129412,5.456565,-0.1419785,-0.5224056,1.412163,0.003405141,-0.03607823,1.393368,0.03586266,0.2303001,1.607871,-0.1760135,-0.5260473,1.416209,-0.01130335,-0.07634929,1.423125,0.02912337,-0.2214571,1.559517,0.03588532,-0.5313916,1.498812,-0.1488227,-0.04355378,1.573779,-0.05318527,-0.5238577,1.469442,-0.1824549,-0.2940068,1.544427,0.2519181,-0.2134918,1.43715,NA,NA,NotTracked,Unknown,
0.06738281,0.9775391,0.5458984,0.9165039,-0.277832,0.1606445,-7,-51,-27,-21,-7,6,31,-13,1,-2,-1,-1,0,0,1,-2,21.125,21.125,21.125,-3.3125,-3.3125,-3.3125,6.75679,5.7279,4.063929,3.294812,3.130693,5.448027,-0.1410172,-0.522993,1.410549,-0.00176315,-0.03443809,1.423401,0.03858235,0.2301049,1.607843,-0.1698034,-0.5451807,1.404313,-0.03521718,-0.06508955,1.432,0.03010092,-0.2214275,1.559694,0.03708273,-0.5314733,1.498933,-0.1328706,-0.03952425,1.560637,-0.05188952,-0.5234564,1.468116,-0.1813291,-0.2933249,1.542866,0.2195109,-0.1886704,1.433519,NA,NA,NotTracked,Unknown,
-0.1464844,0.7392578,0.3300781,0.8886719,-0.2724609,0.1738281,-8,-21,22,-3,-2,0,-2,8,1,-2,-2,-1,-1,-1,-2,2,-25.875,-25.875,-25.875,4.625,4.625,4.625,7.014088,5.698575,4.693511,3.303904,3.132584,5.442394,-0.1388424,-0.5218514,1.408133,0.01056494,-0.04847469,1.466618,0.04087011,0.230323,1.608107,-0.1681309,-0.543891,1.398471,0.01507389,-0.08321901,1.444981,0.03097504,-0.2213569,1.559953,0.0381175,-0.5313333,1.499146,-0.1337176,-0.03918494,1.561739,-0.05095171,-0.5230021,1.468028,-0.18053,-0.2910655,1.540758,0.2161511,-0.1838078,1.422716,NA,NA,NotTracked,Unknown,
0.01464844,0.9448242,0.3164063,0.9321289,-0.2397461,0.1777344,40,28,11,-1,0,0,1,-6,-3,-1,-1,1,0,-1,0,-1,-34.3125,-34.3125,-34.3125,19.3125,19.3125,19.3125,7.048939,5.649296,4.878706,3.310209,3.144277,5.45976,-0.1379326,-0.5214923,1.407542,0.01030172,-0.04820992,1.466674,0.04150667,0.2301136,1.608122,-0.1715766,-0.534506,1.40469,0.0182422,-0.08227885,1.447109,0.03133254,-0.2213997,1.560049,0.03850782,-0.5313261,1.499284,-0.1341856,-0.03915917,1.562408,-0.05060152,-0.522988,1.468373,-0.1801919,-0.2903424,1.540348,0.2151816,-0.1815359,1.417556,NA,NA,NotTracked,NotTracked,
-1.024414,0.9111328,-0.4311523,0.980957,-0.3354492,0.2431641,1,27,-9,-20,-10,-5,-11,3,-1,-2,-2,-2,-1,1,0,-2,60.125,60.125,60.125,18.6875,18.6875,18.6875,7.091807,5.702524,4.845312,3.317569,3.141777,5.473845,-0.1366864,-0.5229416,1.407192,0.04543709,-0.06869492,1.426852,0.04236808,0.2298498,1.607943,-0.1738156,-0.5298288,1.415857,0.03192515,-0.1010735,1.4475,0.03192069,-0.2214539,1.560195,0.03909901,-0.5314318,1.499484,-0.1326955,-0.03868087,1.561911,-0.05030429,-0.5230033,1.468413,-0.1787487,-0.2913055,1.53986,0.2136591,-0.1782073,1.413382,NA,NA,NotTracked,Unknown,
-0.5600586,0.7856445,0.3071289,0.9414063,-0.3295898,0.1894531,-1,-8,-8,-4,-5,-11,8,-9,-4,-2,-1,0,-2,-1,0,-2,-30.9375,-30.9375,-30.9375,35.375,35.375,35.375,7.025097,5.745653,4.612314,3.346349,3.133334,5.48024,-0.1360476,-0.5233147,1.409142,0.01711774,-0.04861245,1.413848,0.04265637,0.2296891,1.607929,-0.1740998,-0.5336875,1.4182,0.02063791,-0.0958791,1.445941,0.03237351,-0.2215638,1.560213,0.03955992,-0.5316832,1.499558,-0.1310406,-0.0383616,1.560138,-0.04997127,-0.5231889,1.46803,-0.1783852,-0.2912877,1.540011,0.2130338,-0.1769321,1.412243,NA,NA,NotTracked,Unknown,
-0.09277344,0.8149414,0.7651367,0.9150391,-0.3535156,0.1557617,0,-23,2,-32,-11,-11,0,-11,-2,1,-1,-1,0,0,-1,0,44.4375,44.4375,44.4375,-0.3125,-0.3125,-0.3125,6.943091,5.719094,4.36308,3.374714,3.099039,5.471548,-0.135699,-0.5250837,1.418233,-0.006192391,-0.03191013,1.400648,0.04303067,0.2296419,1.608002,-0.1692421,-0.5383819,1.409023,-0.05240921,-0.03625809,1.378215,0.03318879,-0.2216913,1.560414,0.04029239,-0.5320472,1.499853,-0.1305775,-0.03872924,1.559667,-0.04948689,-0.5235848,1.467671,-0.1768379,-0.292513,1.541651,0.2122368,-0.1756547,1.411545,NA,NA,NotTracked,Unknown,
-0.2084961,0.7875977,0.7788086,0.9208984,-0.5283203,0.2001953,6,26,26,-5,-6,-10,5,4,-2,-2,-1,-1,-2,0,-1,0,-37.9375,-37.9375,-37.9375,20,20,20,6.90243,5.660769,4.386568,3.377401,3.097208,5.481163,-0.1346646,-0.5259702,1.420889,-0.002249291,-0.03636593,1.417921,0.04310929,0.2297036,1.60799,-0.1682788,-0.5367145,1.409189,-0.03631431,-0.0611225,1.430667,0.0333051,-0.2217035,1.560449,0.04035032,-0.5320787,1.499941,-0.1301887,-0.03869652,1.559386,-0.04947595,-0.5235903,1.467693,-0.1759812,-0.2931274,1.54341,0.2122782,-0.1752729,1.411476,NA,NA,NotTracked,Unknown,
-0.5029297,0.8022461,0.4658203,0.8671875,-0.378418,0.1918945,5,6,-10,9,0,-3,6,3,-2,-3,-2,0,-1,-1,-1,0,-39.5,-39.5,-39.5,22.5,22.5,22.5,6.939313,5.653562,4.587052,3.391481,3.105761,5.509908,-0.1352271,-0.5259416,1.422304,0.007495486,-0.05551248,1.448037,0.04311601,0.2297134,1.607976,-0.1688804,-0.531653,1.418923,0.007197521,-0.1123648,1.454037,0.03336428,-0.2216723,1.560547,0.04033868,-0.5319666,1.500208,-0.1300021,-0.03863089,1.559592,-0.04952339,-0.5234018,1.468064,-0.1752872,-0.2941711,1.545299,0.2124697,-0.175205,1.411265,NA,NA,NotTracked,Unknown,
-0.3974609,0.9399414,-0.3129883,0.8999023,-0.3222656,0.1665039,6,112,32,3,1,-5,-10,9,-2,-3,-1,-2,-2,-2,-1,-4,-47.1875,-47.1875,-47.1875,-3.375,-3.375,-3.375,6.96239,5.606256,4.923023,3.363927,3.104595,5.542148,-0.1367933,-0.5280862,1.423012,0.03945173,-0.1068161,1.457663,0.04292609,0.2299096,1.607594,-0.1728133,-0.5330928,1.422077,0.003393835,-0.1482674,1.434095,0.03364262,-0.2217834,1.560573,0.04012534,-0.5319443,1.500358,-0.133482,-0.03939471,1.56433,-0.05010488,-0.5234019,1.470599,-0.1751631,-0.2952685,1.546909,0.2130718,-0.1770128,1.409154,NA,NA,NotTracked,NotTracked,
-0.3974609,0.9399414,-0.3129883,0.9916992,-0.2241211,0.1982422,-28,-2,-8,14,1,-8,-2,-2,1,-2,-2,0,-3,-2,-3,0,-47.1875,-47.1875,-47.1875,-14.6875,-14.6875,-14.6875,6.96239,5.606256,4.923023,3.321826,3.100276,5.574858,-0.1377511,-0.5277042,1.422539,0.04008204,-0.1045192,1.4519,0.04289438,0.2297899,1.607412,-0.1738681,-0.5370466,1.421469,0.008958654,-0.1464135,1.437986,0.03364464,-0.2217775,1.560576,0.04006418,-0.5318907,1.500391,-0.1339134,-0.03958113,1.565068,-0.05019748,-0.5233067,1.47103,-0.1752292,-0.2958752,1.547323,0.2131055,-0.1768745,1.408896,NA,NA,NotTracked,NotTracked,
-0.3686523,1.032715,0.5932617,0.9384766,-0.3442383,0.1738281,4,6,-6,-17,-9,-10,4,-1,1,1,-2,-1,-2,-1,-3,0,27.125,27.125,27.125,3.8125,3.8125,3.8125,7.025434,5.673894,4.685609,3.283315,3.088607,5.60266,-0.1396502,-0.5287524,1.422591,-0.008926501,-0.036561,1.4303,0.04311002,0.2294666,1.606948,-0.1756234,-0.5363914,1.414514,-0.0413425,-0.04655178,1.406,0.03372554,-0.2218124,1.56061,0.04009573,-0.531927,1.500456,-0.1322926,-0.03976146,1.563938,-0.05017312,-0.5233152,1.470994,-0.1752693,-0.2955901,1.547616,0.2129422,-0.1759244,1.408075,NA,NA,NotTracked,Unknown,
-0.1191406,0.7333984,0.7509766,0.9272461,-0.1914063,0.1313477,4,-7,-3,-12,-7,-1,1,-1,-1,-1,-1,0,-2,0,-2,-1,30.375,30.375,30.375,9,9,9,6.931917,5.640282,4.478674,3.297231,3.082686,5.603206,-0.1398482,-0.5310329,1.420976,-0.01096733,-0.03482296,1.416389,0.04341544,0.2292577,1.60676,-0.1751677,-0.5344297,1.413478,-0.05731596,-0.041014,1.393516,0.03382969,-0.2218545,1.56065,0.04014487,-0.5319721,1.500492,-0.1313466,-0.03971446,1.562667,-0.05010494,-0.5233499,1.470844,-0.1752127,-0.2955272,1.547784,0.2128592,-0.1753255,1.407715,NA,NA,NotTracked,Unknown,
-0.05175781,0.9575195,0.7441406,0.9287109,-0.2783203,0.171875,-5,-11,-24,-4,-2,-4,0,-2,-12,-5,-1,-3,-2,-3,-2,-3,0.5625,0.5625,0.5625,-9.3125,-9.3125,-9.3125,6.905661,5.62332,4.429557,3.305507,3.076962,5.588138,-0.1404752,-0.5305493,1.422356,-0.00564218,-0.03569506,1.412778,0.04357913,0.2292393,1.606733,-0.1758063,-0.5303031,1.416247,-0.01230854,-0.0751077,1.443,0.03392254,-0.2219134,1.56072,0.04019842,-0.5321037,1.500584,-0.1240745,-0.03949282,1.5564,-0.05008198,-0.5234276,1.470732,-0.1751823,-0.2953678,1.548072,0.213296,-0.1748795,1.407578,NA,NA,NotTracked,Unknown,
-0.3793945,0.7231445,0.5629883,0.9199219,-0.3544922,0.2128906,-5,-25,-4,5,1,1,5,1,4,0,0,-1,0,-2,-1,0,-37.5,-37.5,-37.5,3.6875,3.6875,3.6875,6.874547,5.637042,4.491752,3.327169,3.069942,5.56291,-0.1406591,-0.5312623,1.423152,0.03296929,-0.06179143,1.432308,0.04405826,0.2290192,1.60636,-0.1747293,-0.5335363,1.416342,0.03227854,-0.1081274,1.452065,0.03405219,-0.221956,1.560739,0.04023064,-0.5321712,1.500635,-0.1242736,-0.03941511,1.556862,-0.05005984,-0.5234516,1.470693,-0.1752154,-0.2953977,1.548224,0.2152394,-0.1746647,1.407836,NA,NA,NotTracked,Unknown,
-0.4863281,0.7167969,0.1635742,0.9311523,-0.3896484,0.184082,-14,-5,-7,-3,0,-2,-2,-19,-1,1,-2,-1,-2,-1,-2,-2,-66.5,-66.5,-66.5,7.875,7.875,7.875,6.869745,5.633943,4.687203,3.32214,3.065309,5.576701,-0.1401714,-0.5319875,1.425345,0.01193284,-0.05314353,1.46098,0.04413241,0.22901,1.606292,-0.1749368,-0.5330244,1.420696,0.005201475,-0.09606983,1.462545,0.03433961,-0.2220893,1.560853,0.04012326,-0.5321661,1.500735,-0.1264859,-0.03937006,1.559899,-0.05020925,-0.5234007,1.47109,-0.1752783,-0.2954739,1.54857,0.2161789,-0.1753456,1.408005,NA,NA,NotTracked,Unknown,
-0.4951172,0.9926758,-0.06494141,0.9604492,-0.2817383,0.1503906,1,5,7,9,4,-4,-4,-7,-1,-1,-1,-2,-1,-2,0,-1,-24.75,-24.75,-24.75,-3.1875,-3.1875,-3.1875,6.869901,5.636004,4.746449,3.30666,3.071109,5.596876,-0.1406856,-0.5306952,1.425516,0.007623,-0.05878329,1.468928,0.04390817,0.2288691,1.605336,-0.176517,-0.5339889,1.421153,-0.003511157,-0.09870896,1.458928,0.03477037,-0.2223837,1.561056,0.03981635,-0.5321412,1.500902,-0.1312641,-0.04042169,1.564885,-0.05063518,-0.523356,1.472356,-0.1752486,-0.2955301,1.548878,0.2188668,-0.1788472,1.41166,NA,NA,NotTracked,NotTracked,
-0.309082,0.9741211,0.1796875,0.9672852,-0.2983398,0.1694336,-5,-11,-6,1,0,-1,1,-1,-2,-1,-1,0,-1,0,-1,-1,0.3125,0.3125,0.3125,-11.4375,-11.4375,-11.4375,6.82996,5.643489,4.612277,3.286774,3.080428,5.605477,-0.140847,-0.531525,1.423668,0.003907393,-0.05840603,1.458779,0.0438119,0.2286193,1.604803,-0.1769968,-0.5321478,1.422165,-0.02753124,-0.05640615,1.43035,0.03494141,-0.222536,1.561118,0.03968566,-0.5321194,1.500917,-0.1318392,-0.04063148,1.565319,-0.05072793,-0.5233119,1.472428,-0.1751004,-0.2956195,1.548908,0.2200018,-0.1816813,1.415515,NA,NA,NotTracked,NotTracked,
-0.3046875,0.7280273,0.3491211,0.9033203,-0.2646484,0.1367188,-5,-34,-11,-1,-1,6,-1,0,1,0,-1,-1,-1,-1,-1,0,6.6875,6.6875,6.6875,8.75,8.75,8.75,6.756142,5.592552,4.420874,3.284511,3.094531,5.611455,-0.1415031,-0.5304717,1.421646,-0.01472979,-0.06051875,1.416,0.04298026,0.2275549,1.603353,-0.1759341,-0.5363231,1.413512,-0.04162223,-0.0791157,1.387131,0.03555319,-0.2232485,1.561412,0.03965983,-0.532138,1.500927,-0.1316438,-0.04109877,1.565083,-0.05073294,-0.5233321,1.472476,-0.1749446,-0.2957724,1.549004,0.2256326,-0.1874499,1.425664,NA,NA,NotTracked,Unknown,
-0.046875,0.8334961,0.4414063,0.9116211,-0.269043,0.1704102,0,2,-3,-1,0,-1,-3,1,3,-2,-1,-1,-3,0,-2,-1,0.1875,0.1875,0.1875,3.3125,3.3125,3.3125,6.674428,5.438521,4.101763,3.293573,3.098261,5.608308,-0.1414934,-0.5300449,1.421304,-0.01142528,-0.07018208,1.382297,0.04201365,0.2269405,1.602747,-0.1784749,-0.550885,1.4225,-0.04708083,-0.1078222,1.40375,0.03568358,-0.223373,1.56167,0.03953665,-0.5319309,1.501147,-0.1345906,-0.04134891,1.567821,-0.05073933,-0.5231528,1.473125,-0.1749638,-0.2957371,1.549119,0.2325192,-0.1916317,1.434807,NA,NA,NotTracked,Unknown,
-0.2524414,0.746582,0.3686523,0.921875,-0.3007813,0.1787109,-1,1,1,0,-1,-1,-2,-1,-4,-1,-1,-2,-2,-2,0,-3,-25.875,-25.875,-25.875,3.8125,3.8125,3.8125,6.606409,5.297673,3.914425,3.30437,3.097656,5.601943,-0.1413684,-0.5298733,1.422585,0.007040782,-0.1150754,1.322562,0.04000496,0.2265374,1.601998,-0.1767027,-0.5447602,1.417776,-0.03020955,-0.1579944,1.3523,0.03567099,-0.2234967,1.562214,0.03893559,-0.5310618,1.501901,-0.1406174,-0.04409632,1.576413,-0.05088803,-0.5223566,1.475607,-0.1752901,-0.2957439,1.549493,0.248232,-0.2096591,1.43102,NA,NA,NotTracked,Unknown,
0.1254883,0.824707,0.3515625,0.9394531,-0.3125,0.1845703,4,9,7,8,6,2,5,-2,-2,-2,0,-1,-1,-1,0,-1,-48,-48,-48,14.8125,14.8125,14.8125,6.543546,5.103726,3.737525,3.32187,3.086758,5.603665,-0.1412685,-0.5303007,1.422664,0.02182871,-0.1504096,1.292524,0.03844876,0.2264546,1.60156,-0.179243,-0.5445552,1.4286,-0.02090949,-0.1916287,1.323167,0.03566876,-0.2235027,1.562475,0.03866472,-0.5305738,1.502395,-0.1407707,-0.04414844,1.576404,-0.05086921,-0.5219428,1.476617,-0.1755536,-0.2958852,1.550014,0.2490609,-0.2104828,1.433236,NA,NA,NotTracked,Closed,
-0.2124023,0.4882813,0.4282227,0.9501953,-0.3144531,0.1513672,-3,-4,-3,-2,-2,-1,-2,-1,-1,-1,-1,-2,-1,-2,0,0,8.1875,8.1875,8.1875,15.4375,15.4375,15.4375,6.512357,4.636997,3.365846,3.333859,3.079614,5.610321,-0.1392715,-0.5368304,1.422751,0.06778421,-0.235374,1.243961,0.0359075,0.2257891,1.601484,-0.1772376,-0.5440586,1.421085,0.05486924,-0.2647822,1.223299,0.03479005,-0.2230098,1.56289,0.0378223,-0.5299698,1.503276,-0.1439931,-0.04669413,1.579528,-0.05132461,-0.5214541,1.477071,-0.1758785,-0.2958847,1.55147,0.2665447,-0.2132022,1.461346,NA,NA,NotTracked,Unknown,
1.12793,0.8085938,0.8837891,0.9443359,-0.347168,0.184082,0,-2,0,0,-4,-3,-3,-1,0,-3,-1,-1,0,1,0,-1,-5.1875,-5.1875,-5.1875,9.4375,9.4375,9.4375,6.559859,4.366912,3.182218,3.338478,3.077395,5.621525,-0.1392644,-0.5388423,1.42338,0.09163702,-0.2813196,1.229128,0.03482726,0.2258347,1.601479,-0.1791054,-0.5352193,1.4294,0.06171597,-0.333858,1.237667,0.03459898,-0.2231607,1.563179,0.03723438,-0.5300775,1.503698,-0.1440518,-0.04662686,1.5794,-0.05170849,-0.5215597,1.477142,-0.1762712,-0.2956387,1.55303,0.2688807,-0.2111702,1.477743,NA,NA,NotTracked,Unknown,
0.09326172,0.465332,0.2993164,0.918457,-0.3344727,0.1777344,2,-2,-1,0,-1,-4,-2,2,-1,-1,-1,0,-1,-2,-1,0,-26.3125,-26.3125,-26.3125,5.875,5.875,5.875,6.598963,4.118937,3.04166,3.344706,3.075749,5.623012,-0.1433688,-0.531032,1.430408,0.1467623,-0.3722353,1.232543,0.03301305,0.2257828,1.601295,-0.1777316,-0.5424572,1.422711,0.1346045,-0.4179054,1.216111,0.03336633,-0.2237806,1.563096,0.03380982,-0.5309673,1.503373,-0.1459598,-0.04755878,1.581128,-0.05487676,-0.5223011,1.476387,-0.1766441,-0.2963417,1.554043,0.2661729,-0.2242427,1.488269,NA,NA,NotTracked,Unknown,
