ALX,ALY,ALZ,ARX,ARY,ARZ,EMG0L,EMG1L,EMG2L,EMG3L,EMG4L,EMG5L,EMG6L,EMG7L,EMG0R,EMG1R,EMG2R,EMG3R,EMG4R,EMG5R,EMG6R,EMG7R,GLX,GLY,GLZ,GRX,GRY,GRZ,ORL,OPL,OYL,ORR,OPR,OYR,LHNX,LHNY,LHNZ,RHNX,RHNY,RHNZ,HX,HY,HZ,LTX,LTY,LTZ,RTX,RTY,RTZ,SpineMidX,SpineMidY,SpineMidZ,SpineBaseX,SpineBaseY,SpineBaseZ,ShoulderLeftX,ShoulderLeftY,ShoulderLeftZ,ShoulderRightX,ShoulderRightY,ShoulderRightZ,ElbowLeftX,ElbowLeftY,ElbowLeftZ,ElbowRightX,ElbowRightY,ElbowRightZ,Myo_Pose_left,Myo_Pose_Right,Kinect_pose_left,Kinect_pose_right
0.1547852,0.8901367,0.2944336,0.9575195,-0.2792969,0.1503906,33,-9,-5,-2,5,17,7,-17,5,8,-1,1,1,0,-7,-6,-19.3125,-19.3125,-19.3125,17.5625,17.5625,17.5625,6.946552,5.570736,3.931732,3.250122,3.042895,5.539834,-0.1527828,-0.5332557,1.401091,-0.0647807,0.02530046,1.335003,0.05106002,0.229809,1.609423,-0.1139812,-0.5270643,1.392945,-0.04359949,0.06725221,1.354357,0.03717527,-0.2217917,1.557512,0.04985395,-0.5329554,1.49682,-0.1424969,-0.06633817,1.553901,-0.04105754,-0.5281147,1.461434,-0.1789781,-0.2659858,1.524961,0.1380861,-0.09002885,1.375092,NA,NA,NotTracked,Unknown,
-0.1704102,0.9536133,0.3867188,0.9438477,-0.3710938,0.2661133,-42,1,-19,-2,11,-38,-9,21,3,-1,1,0,0,-4,-7,-2,1.5625,1.5625,1.5625,6.25,6.25,6.25,6.888116,5.678778,3.811177,3.269861,3.022614,5.529758,-0.1564386,-0.5361906,1.41216,-0.1759377,0.08598333,1.290228,0.0505232,0.2300039,1.608439,-0.1207897,-0.5243765,1.408167,-0.1528357,0.1268906,1.309803,0.03710765,-0.2218318,1.557436,0.04846141,-0.53399,1.497582,-0.1433726,-0.0643573,1.555232,-0.04266385,-0.5291632,1.463159,-0.1805477,-0.2831967,1.530184,0.05782593,-0.0165217,1.356782,NA,NA,NotTracked,Unknown,
-0.699707,0.8413086,0.3603516,0.8935547,-0.4672852,0.2495117,28,0,5,11,-4,20,13,-47,5,-2,-2,6,-2,-2,-3,0,42.875,42.875,42.875,43.875,43.875,43.875,6.76156,5.850187,3.466571,3.305274,3.028844,5.548232,-0.1593742,-0.5421742,1.425719,-0.1395176,0.126259,1.287925,0.04170177,0.2333849,1.603604,-0.122985,-0.5270251,1.419375,-0.07917275,0.12346,1.292642,0.03348365,-0.2234885,1.555986,0.04232619,-0.5360261,1.499403,-0.1550833,-0.04989884,1.569765,-0.05061624,-0.5314612,1.472599,-0.1843922,-0.2950598,1.540429,0.09043081,0.006328532,1.33232,NA,NA,NotTracked,Unknown,
-0.6699219,0.5581055,0.4873047,0.9160156,-0.4101563,0.2382813,19,-47,-2,28,-15,10,-4,-29,-10,-5,-1,1,-2,-1,-2,-6,68.9375,68.9375,68.9375,56.9375,56.9375,56.9375,6.709612,5.896168,3.295794,3.342778,3.042204,5.571087,-0.1619562,-0.54189,1.431173,0.09232543,0.05104668,1.294639,0.03592069,0.232227,1.600955,-0.1231604,-0.5242898,1.423707,0.1401252,0.05630795,1.2882,0.03211485,-0.223236,1.556043,0.03945515,-0.536427,1.499968,-0.1555329,-0.04908683,1.570905,-0.05338769,-0.5315774,1.475601,-0.1867047,-0.2981161,1.545766,0.2253719,-0.1280517,1.389094,NA,NA,NotTracked,Unknown,
-0.7250977,0.3452148,0.8173828,0.9453125,-0.3208008,0.2050781,-20,21,-15,3,-11,-9,-30,-126,-2,-3,0,15,3,0,-1,-1,125.3125,125.3125,125.3125,40.625,40.625,40.625,6.554255,6.013411,2.615916,3.378479,3.040201,5.590212,-0.1656514,-0.5439807,1.438883,0.1840211,0.05269844,1.289569,0.03112784,0.2304308,1.598669,-0.1266647,-0.5194125,1.433324,0.2249164,0.05747182,1.27236,0.02947433,-0.2230185,1.556407,0.03441156,-0.5346314,1.500046,-0.1561335,-0.04887295,1.572141,-0.05747555,-0.5293686,1.475582,-0.1901011,-0.298461,1.557122,0.2733578,-0.1713407,1.430637,NA,NA,NotTracked,Unknown,
-1.046875,0.140625,1.009766,0.9052734,-0.3793945,0.1982422,-36,12,5,1,7,8,-1,32,6,3,-2,-3,-3,-1,-2,-3,70.5625,70.5625,70.5625,1.1875,1.1875,1.1875,6.511553,6.03699,2.421574,3.378367,3.023086,5.608638,-0.1667909,-0.5443175,1.44187,0.2148198,0.04066596,1.296703,0.03005845,0.230185,1.598281,-0.1270742,-0.5135265,1.434345,0.2543612,0.04698224,1.293952,0.0287431,-0.2231127,1.556464,0.03279633,-0.5340053,1.500001,-0.1572458,-0.04866836,1.573769,-0.05880632,-0.5283529,1.474851,-0.1909327,-0.2996995,1.560632,0.2789313,-0.1741374,1.438302,NA,NA,NotTracked,Unknown,
-0.9853516,0.1538086,0.6386719,0.902832,-0.3710938,0.1914063,-7,-72,-12,-1,17,5,-16,-25,-9,0,-1,1,0,0,2,2,35.375,35.375,35.375,-19.75,-19.75,-19.75,6.480331,6.0673,2.347152,3.367292,3.014678,5.602863,-0.1675263,-0.5452772,1.442517,0.2230801,0.03950569,1.301577,0.02925458,0.2302357,1.597701,-0.1263405,-0.5181562,1.429692,0.269848,0.04061317,1.2968,0.02822514,-0.22324,1.5564,0.03184785,-0.5338342,1.499811,-0.1566313,-0.0494388,1.573053,-0.05970914,-0.5277657,1.474133,-0.1913533,-0.3006495,1.561714,0.2824576,-0.1753446,1.442859,NA,NA,NotTracked,Unknown,
-0.809082,0.4296875,0.5092773,0.9492188,-0.3657227,0.1914063,19,-29,-4,3,-1,-6,0,-5,-2,-1,1,-4,0,0,-2,-1,-11.0625,-11.0625,-11.0625,-30.5,-30.5,-30.5,6.47613,6.114221,2.361324,3.329015,3.02583,5.58793,-0.1678292,-0.5432224,1.443331,0.2188149,0.03929342,1.307109,0.0288444,0.2301663,1.597357,-0.1266907,-0.5284219,1.424379,0.2612474,0.03830231,1.289184,0.02757712,-0.2232919,1.556509,0.03058689,-0.533475,1.49952,-0.1555869,-0.05028288,1.57175,-0.06091536,-0.526829,1.473143,-0.191735,-0.3014783,1.562638,0.2854421,-0.1766471,1.447388,NA,NA,NotTracked,Unknown,
-0.7509766,0.4985352,0.4223633,0.9643555,-0.2744141,0.1635742,-8,45,10,2,0,3,8,16,2,-1,0,0,-1,-1,-1,9,-14.6875,-14.6875,-14.6875,-20.625,-20.625,-20.625,6.472614,6.125402,2.37033,3.31194,3.047401,5.578532,-0.1680665,-0.5421316,1.441893,0.2148786,0.03994012,1.306321,0.02886018,0.2300523,1.59726,-0.1265004,-0.5203285,1.427817,0.2565092,0.04608284,1.287069,0.02741781,-0.223342,1.556507,0.03031481,-0.5333254,1.499394,-0.1552056,-0.05057058,1.571282,-0.06121737,-0.5264229,1.472553,-0.1917451,-0.3014928,1.562645,0.2853339,-0.1772052,1.448153,NA,NA,NotTracked,Unknown,
-0.5493164,0.6088867,0.4711914,0.9575195,-0.206543,0.1376953,-10,2,-15,2,-2,0,-4,-2,-2,-8,-18,-6,-2,0,1,0,-24.25,-24.25,-24.25,-15.5,-15.5,-15.5,6.425414,6.140651,2.372439,3.310174,3.070866,5.562388,-0.1675434,-0.5412829,1.432284,0.2120995,0.0418703,1.299139,0.02893586,0.229877,1.597281,-0.1304893,-0.5151787,1.434095,0.163959,0.03028062,1.27374,0.0272695,-0.2233302,1.556676,0.03025168,-0.533209,1.499306,-0.1546462,-0.0510648,1.570408,-0.06117674,-0.5260359,1.471822,-0.1921017,-0.3015644,1.56077,0.2824196,-0.1798218,1.449376,NA,NA,NotTracked,Unknown,
-0.5473633,0.5493164,0.5039063,0.9467773,-0.184082,0.1484375,11,-22,2,2,-1,-2,-5,-4,-4,-1,5,1,0,2,2,0,-11.9375,-11.9375,-11.9375,-29.0625,-29.0625,-29.0625,6.414717,6.120136,2.386973,3.315295,3.090591,5.517073,-0.1668913,-0.5394763,1.428046,0.2109056,0.04326656,1.295869,0.02901514,0.2296987,1.597477,-0.127523,-0.5187195,1.42894,0.1647477,0.02990184,1.272093,0.02723406,-0.2232759,1.556796,0.03025164,-0.5331289,1.499271,-0.1544881,-0.05124658,1.570072,-0.06109779,-0.5257848,1.471445,-0.1922799,-0.3007472,1.559145,0.2795292,-0.1821461,1.45025,NA,NA,NotTracked,Unknown,
-0.5771484,0.6000977,0.4423828,0.9375,-0.2578125,0.1855469,8,57,15,7,2,-2,3,5,2,1,3,3,-1,-2,-1,-1,-16.75,-16.75,-16.75,-31.375,-31.375,-31.375,6.423456,6.06715,2.427043,3.314506,3.096678,5.479797,-0.1645638,-0.5355319,1.421062,0.2049446,0.0367561,1.289585,0.02897044,0.2296631,1.597834,-0.1284418,-0.5231639,1.403744,0.168607,0.05182434,1.310833,0.02721729,-0.2231766,1.556967,0.03035962,-0.5329891,1.499208,-0.1543138,-0.0514357,1.569696,-0.06075557,-0.5255781,1.470943,-0.1916551,-0.3001916,1.555203,0.275033,-0.1959666,1.456117,NA,NA,NotTracked,Unknown,
-0.644043,0.5986328,0.4160156,0.9536133,-0.2519531,0.1767578,-29,12,15,-35,-5,-9,-5,-1,1,0,-1,-3,-1,-2,-4,-4,-25.625,-25.625,-25.625,-21,-21,-21,6.423509,6.031515,2.447878,3.342923,3.094019,5.410941,-0.1623383,-0.5345791,1.418507,0.2005964,0.0286406,1.284282,0.02885531,0.2297113,1.598112,-0.1273558,-0.5241807,1.395525,0.1788323,0.07290399,1.324571,0.02720729,-0.2231352,1.557018,0.0304482,-0.532937,1.499135,-0.1542653,-0.05153867,1.569541,-0.06055585,-0.5255036,1.470659,-0.1914048,-0.2997026,1.553569,0.2729449,-0.1995628,1.45768,NA,NA,NotTracked,Closed,
-0.6582031,0.6328125,0.8056641,0.9296875,-0.3891602,0.1474609,-11,22,7,4,9,18,17,6,-2,0,1,-4,-1,0,-1,0,-49.625,-49.625,-49.625,-10.25,-10.25,-10.25,6.379375,5.724712,2.626758,3.300987,3.062073,5.382024,-0.1576152,-0.5390682,1.417266,0.1633004,-0.01719256,1.258876,0.02834405,0.2302057,1.599788,-0.1238771,-0.5204052,1.404422,0.1832742,0.03080726,1.269429,0.02704663,-0.2231346,1.557188,0.03057674,-0.5328672,1.498996,-0.1555312,-0.05038188,1.570362,-0.06024795,-0.5254955,1.470238,-0.1906473,-0.2977113,1.55053,0.2654442,-0.219259,1.44929,NA,NA,NotTracked,Unknown,
-0.5883789,0.6455078,0.7514648,0.9384766,-0.3188477,0.1665039,-10,1,33,-5,29,12,8,-1,-6,-1,0,16,0,-1,-2,0,-47.1875,-47.1875,-47.1875,-2.75,-2.75,-2.75,6.37385,5.602627,2.844569,3.296985,3.056159,5.383025,-0.156903,-0.5388495,1.417707,0.141362,-0.02952936,1.256999,0.02827573,0.2298749,1.600368,-0.1227889,-0.5222284,1.40164,0.1676259,0.01358615,1.280444,0.02695544,-0.2233871,1.55733,0.03052962,-0.5330242,1.498949,-0.155799,-0.04997284,1.570481,-0.06024051,-0.5256212,1.470252,-0.1903629,-0.2973847,1.5497,0.2655657,-0.224185,1.450569,NA,NA,NotTracked,Unknown,
-0.2963867,0.762207,0.9677734,0.9545898,-0.3017578,0.1850586,10,5,31,20,-6,-34,7,15,0,0,0,-5,0,0,1,-2,7,7,7,-14.0625,-14.0625,-14.0625,6.426954,5.58929,3.009527,3.285274,3.051245,5.382215,-0.1561734,-0.5387928,1.415968,0.07865165,-0.02544037,1.28107,0.02880933,0.2293924,1.601352,-0.1216781,-0.5262724,1.3925,0.096145,0.02751219,1.29575,0.02682258,-0.2236078,1.557395,0.03045685,-0.5334882,1.498629,-0.1564197,-0.04856884,1.570835,-0.06023584,-0.5262129,1.470958,-0.1896717,-0.2975235,1.547971,0.2569427,-0.2179198,1.442523,NA,NA,NotTracked,Unknown,
-0.2963867,0.762207,0.9677734,0.9501953,-0.2788086,0.1811523,-8,-28,1,25,3,0,-6,20,-9,-4,-2,-4,1,0,1,-1,7,7,7,-3.875,-3.875,-3.875,6.426954,5.58929,3.009527,3.279021,3.052655,5.373646,-0.153306,-0.5406567,1.412799,0.04885321,-0.01878042,1.311399,0.02958709,0.2290896,1.60168,-0.1174121,-0.5262696,1.393605,0.06994713,0.02558894,1.318743,0.02677939,-0.2234574,1.557428,0.03046955,-0.5335068,1.498526,-0.1564767,-0.04680881,1.571156,-0.06020662,-0.5261769,1.470954,-0.1890069,-0.2976859,1.5461,0.2537114,-0.2145264,1.440195,NA,NA,NotTracked,Unknown,
-0.1308594,0.7548828,0.480957,0.9375,-0.21875,0.1650391,-15,-47,-25,-13,11,-12,-14,-1,2,-3,-2,-1,-1,-2,-1,-1,-5.9375,-5.9375,-5.9375,0.125,0.125,0.125,6.697138,5.736256,3.805179,3.292358,3.049572,5.359515,-0.1539671,-0.5377467,1.413426,0.006038429,-0.02742942,1.400369,0.03449579,0.2289661,1.603279,-0.1203454,-0.523124,1.397739,0.0256934,-0.010343,1.3774,0.02782994,-0.2228906,1.557634,0.0316764,-0.5335509,1.4984,-0.1395352,-0.04577225,1.558072,-0.05834418,-0.5256751,1.469197,-0.1872173,-0.2961121,1.544524,0.2242065,-0.1885664,1.421731,NA,NA,NotTracked,Unknown,
-0.04541016,0.9599609,0.2402344,0.9160156,-0.2412109,0.1044922,-8,-52,-27,-24,-24,-37,-34,0,8,1,-1,4,0,-1,0,-3,-34.5,-34.5,-34.5,-1.1875,-1.1875,-1.1875,6.862996,5.75347,4.244092,3.295431,3.041442,5.354117,-0.1530373,-0.5368224,1.413291,0.02385633,-0.04886934,1.435517,0.03652693,0.2289126,1.60339,-0.1186129,-0.5229538,1.392229,0.007376273,-0.005319375,1.426727,0.02845353,-0.2231075,1.557517,0.03219241,-0.5335506,1.49828,-0.1382015,-0.0456143,1.557081,-0.05763773,-0.5254288,1.468396,-0.1864107,-0.2949863,1.543177,0.219857,-0.1840504,1.422383,NA,NA,NotTracked,Unknown,
-0.1904297,1.030762,-0.1542969,0.9541016,-0.21875,0.07470703,-19,-33,-20,7,4,10,18,11,1,-3,-4,-1,-3,-1,0,-1,-44.625,-44.625,-44.625,2.9375,2.9375,2.9375,6.973548,5.693908,4.583959,3.274227,3.039641,5.37863,-0.1524146,-0.53802,1.414254,0.01686596,-0.05429836,1.458893,0.0376988,0.2290029,1.603477,-0.1175503,-0.5262175,1.39076,-0.009113522,-0.02243794,1.453,0.02865099,-0.2230475,1.557598,0.03264309,-0.5334778,1.498163,-0.1396008,-0.0462859,1.558502,-0.05718474,-0.5252877,1.468523,-0.1857799,-0.2944763,1.542345,0.2130861,-0.1788125,1.4155,NA,NA,NotTracked,NotTracked,
-0.5053711,1.644531,-0.6279297,1.008301,-0.1918945,0.1645508,-10,-21,-16,-23,-5,-5,-25,-30,-2,0,1,5,-2,-3,-1,0,10.9375,10.9375,10.9375,-2.0625,-2.0625,-2.0625,7.046391,5.683821,4.711676,3.254997,3.036608,5.404483,-0.1516339,-0.5376624,1.415475,-0.04861574,-0.02034785,1.465656,0.03820956,0.2288947,1.603514,-0.1167779,-0.5280024,1.390418,-0.07360101,0.01099396,1.459761,0.02883262,-0.222987,1.557681,0.03295373,-0.53339,1.498173,-0.139338,-0.04626577,1.558533,-0.05687529,-0.5251142,1.468414,-0.1854273,-0.2942252,1.542176,0.2102208,-0.1766362,1.412989,NA,NA,NotTracked,NotTracked,
-0.6259766,0.9077148,0.2250977,0.9916992,-0.3515625,0.1362305,-12,0,10,11,18,-26,-8,-13,-1,-1,1,3,0,-2,-2,-2,9.375,9.375,9.375,17.375,17.375,17.375,6.997551,5.774103,4.327249,3.249233,3.032357,5.423414,-0.15221,-0.5390138,1.415627,-0.06520111,-0.000169931,1.446145,0.03875119,0.2288874,1.603548,-0.1179362,-0.525564,1.393946,-0.0811559,0.03547318,1.43025,0.02915077,-0.222962,1.557725,0.0333226,-0.5334925,1.498105,-0.1366096,-0.0458645,1.556486,-0.05640871,-0.5251311,1.467822,-0.1850023,-0.29412,1.542209,0.208224,-0.174217,1.410565,NA,NA,NotTracked,Unknown,
-0.137207,0.7167969,0.8901367,0.918457,-0.3037109,0.1552734,4,-12,17,14,-5,16,10,16,2,0,0,-5,-1,-2,-3,-1,21.75,21.75,21.75,26.75,26.75,26.75,6.908438,5.754741,4.150463,3.279202,3.022771,5.447768,-0.1517747,-0.5405926,1.420977,0.001718477,-0.03046933,1.384051,0.03926029,0.2287713,1.603763,-0.1171674,-0.5275781,1.39651,0.02012883,0.003555164,1.3906,0.02969853,-0.2228267,1.557831,0.03374405,-0.533672,1.49823,-0.1356109,-0.04646499,1.555061,-0.05607823,-0.5253069,1.46737,-0.1835159,-0.2933373,1.544364,0.2064829,-0.1695893,1.407064,NA,NA,NotTracked,Unknown,
0.04931641,0.769043,0.9125977,0.9370117,-0.3393555,0.1469727,2,-12,12,49,13,19,-22,-10,-1,0,-1,0,-2,-1,-1,-2,20.25,20.25,20.25,22.125,22.125,22.125,6.884546,5.70762,4.131674,3.294199,3.014184,5.457917,-0.1520815,-0.5404629,1.423011,0.0007062206,-0.02748263,1.385247,0.03939851,0.2287872,1.603767,-0.1165973,-0.5272807,1.39929,0.04379549,-0.04245686,1.35384,0.02991245,-0.2227525,1.557881,0.03388888,-0.5338207,1.498349,-0.1353115,-0.0465805,1.554846,-0.05601602,-0.5254303,1.467386,-0.1828113,-0.2928378,1.546126,0.2061808,-0.1674843,1.405192,NA,NA,NotTracked,Unknown,
-0.4858398,0.6958008,0.4970703,0.9462891,-0.3427734,0.1865234,-1,-52,-7,-5,1,13,-2,2,1,-1,-1,-4,-2,-2,-2,-2,-37.75,-37.75,-37.75,12.375,12.375,12.375,6.981899,5.699059,4.422985,3.31668,3.007083,5.461618,-0.155189,-0.5309941,1.432098,0.04061216,-0.05904745,1.416086,0.03967594,0.2289864,1.60344,-0.1205024,-0.5243907,1.402858,0.06629954,-0.03822452,1.425706,0.03003283,-0.2226919,1.557951,0.03387849,-0.5337973,1.498605,-0.1340088,-0.04602842,1.553883,-0.0561093,-0.5253066,1.467624,-0.1820698,-0.2925958,1.54912,0.2070996,-0.1633318,1.400779,NA,NA,NotTracked,Unknown,
-0.4116211,0.671875,0.02294922,0.8955078,-0.3198242,0.1513672,28,30,-5,-13,4,9,17,4,5,3,-2,-3,-5,-4,-7,-4,-100.875,-100.875,-100.875,12.3125,12.3125,12.3125,7.009867,5.64838,4.714103,3.323605,3.007437,5.468033,-0.1562969,-0.5312724,1.433811,0.05598301,-0.07440733,1.431747,0.03964126,0.2291116,1.60317,-0.1201966,-0.5087485,1.426512,0.0347933,-0.03462059,1.424375,0.03006648,-0.2226822,1.557969,0.03368372,-0.5336534,1.498811,-0.1363013,-0.04662127,1.557289,-0.05653217,-0.5250688,1.469279,-0.1820473,-0.2925457,1.550424,0.2070221,-0.1624385,1.39846,NA,NA,NotTracked,Unknown,
-0.8945313,1.425781,-1.035156,0.9770508,-0.2099609,0.1132813,-4,-16,-21,-23,-11,0,2,3,-2,-2,-1,-1,0,0,0,0,-57.125,-57.125,-57.125,4.0625,4.0625,4.0625,6.986901,5.589539,4.833238,3.31719,3.015368,5.481717,-0.1540939,-0.5372107,1.429799,0.04834979,-0.08457228,1.438359,0.03955207,0.2289662,1.602682,-0.1175279,-0.5198655,1.417006,0.06597135,-0.0581788,1.411161,0.03015484,-0.2227535,1.557948,0.03353089,-0.5335066,1.498931,-0.1386037,-0.04750627,1.560358,-0.05677895,-0.5248218,1.470545,-0.1821371,-0.2928339,1.551394,0.2072493,-0.1630256,1.397252,NA,NA,NotTracked,Unknown,
-0.4658203,1.290527,0.3974609,0.972168,-0.3149414,0.168457,1,-41,-10,3,4,3,14,2,0,-1,-1,0,-2,-1,-1,-2,44.5,44.5,44.5,-10.25,-10.25,-10.25,7.025182,5.673155,4.558245,3.306212,3.019533,5.470634,-0.155336,-0.5311386,1.432304,0.03882961,-0.07341296,1.425261,0.03959275,0.2288759,1.602556,-0.1190978,-0.5153919,1.417362,0.07214662,-0.07251592,1.382297,0.0301661,-0.222744,1.557998,0.03352284,-0.5334877,1.49901,-0.1380733,-0.04744782,1.560157,-0.05677446,-0.5248044,1.470566,-0.1819994,-0.2930667,1.551758,0.2069699,-0.1630625,1.397199,NA,NA,NotTracked,Unknown,
-0.2504883,0.7460938,0.5317383,0.9057617,-0.1982422,0.1196289,13,-6,-10,7,6,1,10,-11,-7,-5,-2,0,2,1,2,-2,4.9375,4.9375,4.9375,4.4375,4.4375,4.4375,6.894156,5.654702,4.233483,3.333646,3.022418,5.457276,-0.1530477,-0.539803,1.428101,-0.00666883,-0.03204218,1.388739,0.03991773,0.228826,1.602262,-0.1153599,-0.5278934,1.407839,0.01335822,0.01004442,1.3965,0.03062952,-0.2228425,1.558206,0.03377561,-0.5337074,1.49935,-0.1357985,-0.04713514,1.557507,-0.05657509,-0.524977,1.470284,-0.1818122,-0.2928229,1.553274,0.206659,-0.1625283,1.397225,NA,NA,NotTracked,Unknown,
-0.1542969,0.8251953,0.324707,0.9267578,-0.2963867,0.1376953,-15,-8,7,-4,-9,3,-9,3,7,2,1,-2,-1,0,-2,2,30.875,30.875,30.875,-6.9375,-6.9375,-6.9375,6.849939,5.639115,4.008003,3.322068,3.02188,5.461437,-0.1546616,-0.531279,1.432783,-0.02510121,-0.009528354,1.367299,0.0400144,0.2288319,1.602288,-0.1180175,-0.5277879,1.4049,0.009225007,0.02902141,1.378438,0.03075597,-0.2228589,1.558275,0.0338942,-0.5338334,1.499447,-0.1374154,-0.04857811,1.559195,-0.05641868,-0.5252846,1.470197,-0.1816624,-0.292841,1.55361,0.2069635,-0.1622571,1.397491,NA,NA,NotTracked,Open,
-0.1484375,0.8369141,0.3457031,0.9702148,-0.3061523,0.1762695,0,-32,-7,-2,-4,3,-7,8,3,3,0,-1,-1,-3,-2,-1,27,27,27,8.625,8.625,8.625,6.826409,5.630336,3.90815,3.323357,3.023231,5.465559,-0.1556551,-0.528357,1.435012,-0.02035835,-0.009705652,1.343164,0.04001982,0.2288289,1.602312,-0.1185945,-0.5121043,1.422324,0.01290635,0.02969756,1.34992,0.03082969,-0.2228497,1.55832,0.03394983,-0.5339985,1.499514,-0.1393754,-0.05014681,1.561368,-0.05635881,-0.5256341,1.47017,-0.1814502,-0.2929104,1.55407,0.2072824,-0.1622202,1.397936,NA,NA,NotTracked,Open,
-0.1298828,0.8447266,0.3857422,0.9536133,-0.2661133,0.1586914,-2,-3,8,6,-1,8,-2,5,-2,-3,-1,0,-1,0,-2,-2,-3,-3,-3,7.9375,7.9375,7.9375,6.771726,5.601606,3.733016,3.343051,3.023525,5.462656,-0.1558348,-0.5317384,1.434304,-0.0001418444,-0.01727193,1.300947,0.03934976,0.2288136,1.60313,-0.1178958,-0.5198275,1.413661,0.02630226,0.0239942,1.309719,0.03089643,-0.222804,1.558472,0.03384859,-0.5343296,1.499805,-0.1427891,-0.05103333,1.565309,-0.05653176,-0.5265588,1.47135,-0.1813645,-0.29254,1.555116,0.2068629,-0.1628543,1.396267,NA,NA,NotTracked,Open,
-0.1225586,0.6665039,0.5444336,0.9389648,-0.2749023,0.1450195,-3,-6,2,-1,-13,-32,-2,-1,1,0,1,0,-1,-2,-3,-1,-1.25,-1.25,-1.25,3.5625,3.5625,3.5625,6.647655,5.489796,3.422159,3.347846,3.028081,5.46224,-0.1570807,-0.5289493,1.436379,0.01275567,-0.02471166,1.283613,0.03834858,0.2286599,1.604041,-0.1192661,-0.5198823,1.413785,0.03352454,0.02003029,1.296,0.0308478,-0.2227472,1.558649,0.03357883,-0.5343375,1.500053,-0.1442553,-0.05092214,1.566917,-0.05691112,-0.5266923,1.472471,-0.1814996,-0.2925383,1.555634,0.208117,-0.1659601,1.394378,NA,NA,NotTracked,Unknown,
-0.105957,0.6411133,0.5102539,0.9418945,-0.2792969,0.1674805,-2,-24,-3,-1,0,3,1,16,0,-2,-2,-3,-1,0,-1,-2,-18.1875,-18.1875,-18.1875,1.75,1.75,1.75,6.589334,5.393993,3.268188,3.355274,3.032516,5.456815,-0.1574513,-0.5287236,1.436059,0.02788325,-0.03952346,1.266833,0.03719337,0.22865,1.604541,-0.1191218,-0.519519,1.413618,0.0499836,0.005271479,1.282167,0.03061243,-0.2227647,1.558806,0.033287,-0.534246,1.500269,-0.1458912,-0.05105769,1.568271,-0.05727601,-0.5265926,1.473753,-0.1816421,-0.2927944,1.555756,0.2101935,-0.1709369,1.392366,NA,NA,NotTracked,Unknown,
-0.105957,0.6411133,0.5102539,0.9418945,-0.2792969,0.1674805,-2,-24,-3,-1,0,3,1,16,0,-2,-2,-3,-1,0,-1,-2,-18.1875,-18.1875,-18.1875,1.75,1.75,1.75,6.589334,5.393993,3.268188,3.355274,3.032516,5.456815,-0.1548491,-0.5380948,1.430886,0.04340225,-0.06224813,1.251672,0.0354573,0.2288215,1.605144,-0.1191125,-0.5296791,1.40624,0.06012834,-0.01530155,1.27035,0.03020061,-0.2226878,1.559092,0.0326854,-0.5339026,1.500722,-0.1466413,-0.05125093,1.568866,-0.05779583,-0.5262145,1.475238,-0.1819567,-0.2935431,1.556069,0.2142634,-0.1791399,1.391484,NA,NA,NotTracked,Unknown,
-0.09082031,0.5834961,0.6157227,0.9360352,-0.2885742,0.168457,3,-1,-1,0,-2,-4,2,-6,-5,-2,1,-1,0,-2,0,-1,-6.375,-6.375,-6.375,4.25,4.25,4.25,6.547761,5.261561,3.134763,3.361247,3.035522,5.454412,-0.1527576,-0.5431739,1.42695,0.05583166,-0.08919632,1.236131,0.0340845,0.2289871,1.605412,-0.1174171,-0.5267373,1.40908,0.07406615,-0.0444961,1.245281,0.02981506,-0.2225344,1.559292,0.03230124,-0.5333554,1.501048,-0.1473227,-0.05173725,1.569228,-0.0578791,-0.5259219,1.47537,-0.1827338,-0.294231,1.55637,0.2363367,-0.1991062,1.405359,NA,NA,NotTracked,Unknown,
-0.07128906,0.6728516,0.6181641,0.9482422,-0.2817383,0.1772461,6,6,7,7,2,-3,-9,8,1,-1,-1,-2,-1,-3,-3,-1,-24.375,-24.375,-24.375,3.5625,3.5625,3.5625,6.509992,5.073699,3.02221,3.370921,3.034395,5.451533,-0.1529857,-0.5435959,1.428102,0.0694311,-0.1257388,1.222959,0.0328256,0.2295242,1.605879,-0.1168115,-0.5262688,1.41052,0.07986268,-0.07731608,1.235,0.02934223,-0.2222972,1.559602,0.03181164,-0.532654,1.50157,-0.1478686,-0.05195546,1.569492,-0.05802343,-0.5254749,1.475543,-0.1834662,-0.2949781,1.556778,0.2371952,-0.2015379,1.406625,NA,NA,NotTracked,Unknown,
0.2373047,0.65625,0.6259766,0.9526367,-0.2880859,0.1767578,44,13,-2,-5,-3,-7,-7,30,0,-2,-2,-2,-2,-1,-2,0,-2.25,-2.25,-2.25,2.75,2.75,2.75,6.500681,4.614696,2.798332,3.375869,3.033546,5.449572,-0.1536533,-0.5462891,1.427319,0.1073742,-0.2144023,1.212575,0.03038882,0.2298621,1.605932,-0.116007,-0.5240062,1.417233,0.08544169,-0.1842519,1.243077,0.02774318,-0.2219694,1.560066,0.03073058,-0.5315695,1.502303,-0.1541939,-0.05050195,1.576338,-0.0585836,-0.5245574,1.475713,-0.1848728,-0.2966615,1.55701,0.2564928,-0.2081667,1.460787,NA,NA,NotTracked,Unknown,
