18.66,22.41,7.4501,41.309,0,4.0869,247.54,57,35,42,73.561,94.046,58.586,45,0,0,45,0,0,0,572.28,572.28,572.28,0,0,0,359.87,265.79,238.73,126.45,139.08,359.81,7
22.365,20.386,5.3399,41.309,0,4.0869,226.27,66,50,47,37,45.972,48.345,45,0,0,45,0,0,0,672.25,672.25,672.25,0,0,0,368.55,245.44,214.87,126.45,139.08,359.81,7
39.116,14.933,6.5864,41.309,0,4.0869,220.06,47.083,37,40,43.528,52.652,55.321,45,0,0,45,0,0,0,119.21,119.21,119.21,0,0,0,375.6,305.2,200.76,126.45,139.08,359.81,7
35.567,14.226,8.3584,41.154,15.669,6.2886,167.13,42.576,37,48,51,75.028,48.761,45,33,34,31,20,32,40,452.51,452.51,452.51,46.347,46.347,46.347,389.62,299.75,133.71,135.51,139.84,298.02,7
30.927,18.446,6.1586,41.164,15.505,6.0591,180.65,55,41,36,51.413,84.423,64,28,44,41,34,37,35,24,623.25,623.25,623.25,82.976,82.976,82.976,375.63,289.71,206.02,134.72,139.32,303.92,7
39.895,10.164,12.458,41.056,15.797,6.0781,201.79,39,56,42,41.329,99.358,54.814,39,40,41,27,49,51,29,126.43,126.43,126.43,66.815,66.815,66.815,401.02,309.77,103.12,134.44,140.17,310.99,7
41.561,8.4238,13.736,41.171,15.713,5.0747,294.43,36.964,47,43,31.217,102.19,75.746,29,32,36,39,31,37,21,64.018,64.018,64.018,35.121,35.121,35.121,409.12,311.14,41.367,130.17,139.48,311.07,7
41.843,8.9565,11.862,41.133,0,5.8008,274.86,47.011,37,35,63,87,68.198,0,0,0,0,0,0,0,107.81,107.81,107.81,25.312,25.312,25.312,402.69,313.42,446.54,131.22,140.19,311.81,7
32.729,16.256,7.3579,40.874,16.416,6.2949,242.13,65.611,45.125,38,76.517,103.96,89.372,33,42.112,30,45,32,39,68,363.62,363.62,363.62,109.38,109.38,109.38,384.34,295.42,157.81,134.72,141.16,282.52,7
18.967,21.115,8.0011,40.854,16.559,6.1113,172.62,48.335,31,51,138,183,84,19,71,34,31,36,17.858,67.328,590.25,590.25,590.25,85.532,85.532,85.532,367.32,267.08,395.65,133.46,141.29,289.62,7
19.6,19.183,5.2621,41.214,15.355,6.23,235.35,65,58,52,45,55.532,57.405,42,54,38,27,35,34,44.978,429.63,429.63,429.63,163.51,163.51,163.51,371.6,263.54,393.1,135.58,139.26,291.89,7
24.946,20.923,7.8975,40.893,16.398,6.0601,292.05,63,55,36,39,59.767,43,21.291,33,18,31,21,38,72,501,501,501,75.375,75.375,75.375,363.24,277.39,396.49,133.45,140.99,299.7,7
19.697,21.159,7.577,41.389,15.203,3.5396,180.39,36,43,51,62,50,54,16.422,24,38,32,35,34,35,488.24,488.24,488.24,159.62,159.62,159.62,363.95,261.95,376.71,123.6,138.07,302.39,7
12.901,40.005,15.332,42.012,0,4.2847,303.98,247.26,209,208,208.49,107.48,123.26,0,0,0,0,0,0,0,159.65,159.65,159.65,292.5,292.5,292.5,312.31,243.58,112.03,128.64,136.42,344.74,8
11.293,37.397,12.625,42.012,0,4.2847,276,201.1,85.377,57.663,141.55,64.95,61.658,0,0,0,0,0,0,0,174.38,174.38,174.38,292.5,292.5,292.5,314.14,234.71,100.57,128.64,136.42,344.74,8
26.778,29.034,1.4766,40.873,16.431,6.083,85.622,57,37,25.239,54,48,34,38,26,25,41,35,25,27,451.79,451.79,451.79,75.667,75.667,75.667,337.29,171.36,66.186,133.67,140.95,279.01,8
16.633,31.175,8.0923,40.794,16.463,5.6284,193.18,131.76,77.985,42.623,115.87,28.928,94.079,34,26,35,21,48,32,36,316.95,316.95,316.95,109.12,109.12,109.12,320.51,189.22,73.744,131.97,140.99,285.22,8
12.277,39.27,8.9468,39.514,19.349,8.2744,255.18,118.91,82,52.353,109,53,37.723,32,27,35,31,37,45,30,613.92,613.92,613.92,666.69,666.69,666.69,321.71,233.52,64.518,135.45,146.28,315.39,8
18.455,29.414,7.9941,39.948,18.54,6.8711,106,29,34,36,50,47,25.865,30,47,24,31,42,35,37,164.63,164.63,164.63,348.81,348.81,348.81,321.52,187.4,43.796,133.75,144.96,332.97,8
26.839,27.053,7.4028,40.235,18.277,6.061,57.448,69.248,50,42,39,51,52,44,34,38.713,26,50,33,29,219.97,219.97,219.97,146.31,146.31,146.31,323.04,172.76,41.234,131.56,144,337.79,8
21.381,27.855,6.248,40.44,17.564,6.0117,135,88,61,47,51,62,56,33.464,29,49,42,35,32,34,205.57,205.57,205.57,229.94,229.94,229.94,325.96,181.61,35.771,131.69,142.94,344.23,8
17.613,29.642,6.9795,40.576,17.292,6.1436,241.85,99.158,61,42,59,57,109.58,23,33,37,43,47,42,32,295.74,295.74,295.74,94.826,94.826,94.826,323.67,191.27,29.402,133.13,142.52,345.36,8
18.706,29.77,7.5225,40.737,0,5.1196,159.49,79.567,73,65,50,45,55.489,0,0,0,0,0,0,0,534.4,534.4,534.4,112.5,112.5,112.5,321.48,196.55,25.953,128.4,141.66,349.56,8
18.199,31.682,13.791,40.737,0,5.1197,209.61,87.661,77.061,55,40.276,34,52.284,0,0,0,0,0,0,0,581.88,581.88,581.88,112.5,112.5,112.5,311.87,203.72,168.2,128.4,141.66,349.56,8
19.438,28.106,7.144,40.594,17.193,5.854,238.49,72,76,64,55,51,57,31,41,29,35,45,30,24,418.56,418.56,418.56,317.25,317.25,317.25,322.14,195.32,172.85,131.67,142.32,296.08,8
21.71,25.601,4.7041,41.053,16.029,5.8701,149,61.701,52,49,128.05,28,69.664,35,34,49,31,30,34,39,590.06,590.06,590.06,110.56,110.56,110.56,326.71,180.19,96.82,132.87,140.28,295.12,8
18.352,29.449,6.5083,40.81,16.54,5.895,134.35,66.168,46.654,41,88.099,25.664,48.666,26,42,35,30,33,34,37,438.69,438.69,438.69,72.563,72.563,72.563,323.97,193.86,236.07,132.79,141.24,300.74,8
17.4,33.803,9.6938,41.031,15.928,6.0835,206.61,70.836,52.876,45,70.064,41,49.943,30,35,38,34,33,34,32,187.26,187.26,187.26,76.354,76.354,76.354,321.4,221.79,160.55,134.05,140.24,309.19,8
10.898,36.963,9.8096,41.199,0,6.1084,374.95,162.46,87,42,113.96,42,68.596,0,0,0,0,0,0,45,157.45,157.45,157.45,143.44,143.44,143.44,318.57,239.75,109.64,133.58,139.69,308.24,8
12.571,36.537,9.8369,41.199,0,6.1084,235.27,116.62,59.448,47,104.79,32,54.583,0,0,0,0,0,0,45,288.73,288.73,288.73,143.44,143.44,143.44,318.74,236.45,441.36,133.58,139.69,308.24,8
13.524,35.27,10.104,41.199,0,6.1084,283.03,94.834,75.359,52,65,46,31.797,0,0,0,0,0,0,45,282,282,282,143.44,143.44,143.44,318.11,236.19,436.64,133.58,139.69,308.24,8
22.375,36.423,12.602,41.199,0,6.1084,413.67,153.64,69.855,35,45.726,51,57,0,0,0,0,0,0,45,39.648,39.648,39.648,143.44,143.44,143.44,313.05,261.86,436.78,133.58,139.69,308.24,8
23.055,36.382,12.51,41.199,0,6.1084,384.64,130.54,107.57,58.004,65,52,48.942,0,0,0,0,0,0,45,33.062,33.062,33.062,143.44,143.44,143.44,312.94,262.57,429.97,133.58,139.69,308.24,8
7.8415,29.063,28.674,41.196,14.957,7.0664,102.14,240.5,171.18,149.2,147.42,77.951,81.659,30,47,40,50,44,66,36,774.69,774.69,774.69,91.438,91.438,91.438,283.09,226.89,54.533,139.76,139.12,284.04,9
28.485,27.158,4.9635,41.924,0,2.8345,53,84,67,49,58,44,37,0,0,0,0,0,0,0,672.15,672.15,672.15,0,0,0,334.53,171.35,153.19,121.24,134.98,252.31,9
15.447,28.308,11.799,41.628,14.384,4.148,76.435,47.676,39.435,48,65,55,47,38,46,28,37,42,50,28,866.06,866.06,866.06,166.27,166.27,166.27,309.93,190.55,158.7,127.75,137.28,324.19,9
34.646,25.573,3.6907,41.896,13.496,4.8496,41,52,48,57,53,45,41,34,43,33,49,38,28,35,490.38,490.38,490.38,92.396,92.396,92.396,333.72,158.11,146.76,131.78,135.74,324.87,9
29.85,26.232,8.1709,41.85,13.348,4.7686,43,38,56,44,61,53,44,25,37,37,34,26,43,33,1084.6,1084.6,1084.6,55.84,55.84,55.84,323.95,166.63,145,131.63,135.67,333.94,9
8.2231,33.381,27.626,41.742,13.997,4.416,50,90.101,45,76,73.767,30,41,27,37,36,40,37,40,30,502.06,502.06,502.06,79.5,79.5,79.5,286.54,209.13,138.7,129.16,136.45,341.39,9
21.866,31.19,9.9683,38.95,19.981,8.7358,54,64,80,51,132.46,51,54,33,51,45,55,23,37,21,666.44,666.44,666.44,378.12,378.12,378.12,320.58,182.77,118.9,138.36,148.56,419.85,9
30.532,28.661,5.7656,39.622,19.204,7.417,52,66,81,56,56,27,43,27,38,42,27,40,30,21,325.58,325.58,325.58,163.81,163.81,163.81,327.33,164.38,111.81,135.24,146.28,426.06,9
13.052,34.396,14.785,39.231,19.91,7.3081,47.768,43,62,64,59.376,42,59,41,46,43,47,38,40,32,502.74,502.74,502.74,356.56,356.56,356.56,311.67,201.27,108.62,134.12,147.49,434.22,9
25.244,30.11,9.5879,39.134,20.187,7.0005,59,54,57,61,37,46,39,40,38,12.788,47,69,76,43,631.81,631.81,631.81,245.62,245.62,245.62,322.06,179.95,97.324,133.31,148.45,440.45,9
6.5298,38.538,18.136,39.265,0,6.7456,79.885,83.873,37.304,56.579,283.62,41.334,77.938,0,0,0,0,0,135,0,695.38,695.38,695.38,0,0,0,305.25,235.86,111.35,132.92,148.02,440.75,9
19.213,30.729,12.221,38.928,18.182,12.977,110.61,43.091,50,35,117.29,56,33.287,41,37,26,35,55,39,52,468.48,468.48,468.48,332.06,332.06,332.06,313.8,187.35,100.37,153.77,148.93,367.55,9
30.107,26.08,9.6519,40.204,17.17,9.0068,57,48,63,49,81,52.998,40,37,37,31,15.983,38,49,47,681.62,681.62,681.62,405.62,405.62,405.62,316.29,165.1,93.801,142.65,144.03,368.4,9
28.521,27.651,8.4082,40.273,17.186,8.3413,72.872,39,40,33,36,42,33,22,39,36,32,37,46,43,627.47,627.47,627.47,94.438,94.438,94.438,319.38,169.04,90.54,141.3,143.7,369.85,9
21.652,28.56,13.455,40.147,17.569,8.3286,65.12,57.396,50,50,151.83,26,55,31,43,44,38,37,34,29,696.61,696.61,696.61,136.5,136.5,136.5,310.08,181.78,85.226,140.52,144.34,375.93,9
18.374,31.115,13.886,40.605,0,7.8003,91.434,72.703,40.576,40.664,277.24,50.685,54.872,0,0,0,0,0,0,0,717.31,717.31,717.31,47.812,47.812,47.812,311.29,190.18,84.796,141.38,142,375.68,9
11.475,33.941,18.621,40.605,0,7.8003,89.668,61,64.439,57.535,149.82,44.136,55.523,0,0,0,0,0,0,0,470.62,470.62,470.62,47.812,47.812,47.812,302.87,208.46,84.744,141.38,142,375.68,9
11.516,34.886,19.911,40.605,0,7.8003,89.922,59.925,70,46,71.539,50,63.029,0,0,0,0,0,0,0,349.9,349.9,349.9,47.812,47.812,47.812,300.84,209.57,79.061,141.38,142,375.68,9
18.71,30.294,17.305,39.546,17.231,12.054,110.72,51.265,22.51,31.742,137.06,60,48.527,28,47,28,44,33,44,58.596,856.88,856.88,856.88,246.06,246.06,246.06,305.37,189.51,64.474,153.27,146.8,300.68,9
18.927,40.213,7.0396,41.209,12.116,12.224,38.606,72.087,49,57,72,42,46,39,41,42,25.946,36,44.771,131.99,134.19,134.19,134.19,28.16,28.16,28.16,348.82,255.83,104.36,165.48,139.6,301.94,10
25.513,37.424,2.5278,41.816,14.266,2.7036,49.397,151.31,67.508,50.993,31,47,69,32,29,46,64,35,38,28,252.36,252.36,252.36,27.177,27.177,27.177,331.83,267.63,360.32,120.64,136.21,236.89,10
25.975,36.163,5.6211,41.902,14.116,3.1333,39,91,79,77.14,65,53,34,29,36,40,53,38,39,38,411.52,411.52,411.52,153.22,153.22,153.22,325.99,269.38,348.61,122.89,136.07,241.03,10
19.392,35.64,10.614,41.938,13.844,3.1411,46,64.71,40.797,52.891,36,44,33,28,37,40,35,52,44,19,764,764,764,113.94,113.94,113.94,319.01,257.44,340.42,122.71,135.56,248.74,10
15.704,35.273,9.3311,41.924,0,2.8345,24.841,74.42,39.645,45.727,38,31,49,0,0,0,0,0,0,0,504.42,504.42,504.42,0,0,0,319.25,250.95,329.84,121.24,134.98,252.31,10
16.366,34.703,6.2407,41.924,0,2.8345,47.495,103.66,73,50,58,48,34,0,0,0,0,0,0,0,356.23,356.23,356.23,0,0,0,324.81,253.58,325.64,121.24,134.98,252.31,10
17.688,32.881,6.5742,41.924,0,2.8345,42,60,49,27,53,42,52,0,0,0,0,0,0,0,389,389,389,0,0,0,323.39,233.07,306.34,121.24,134.98,252.31,10
31.558,32.067,1.8638,41.924,0,2.8345,68,130.84,79,103,67,45,60,0,0,0,0,0,0,0,189.36,189.36,189.36,0,0,0,332.58,280.62,326.76,121.24,134.98,252.31,10
30.413,30.523,3.5393,41.924,0,2.8345,66,117.06,56.639,52,48,42,41,0,0,0,0,0,0,0,181.69,181.69,181.69,0,0,0,333.85,278.81,314.17,121.24,134.98,252.31,10
29.831,32.191,4.9102,41.924,0,2.8345,49,117.06,69.86,54.106,48,38,43,0,0,0,0,0,0,0,432.12,432.12,432.12,0,0,0,327.02,277.08,305.99,121.24,134.98,252.31,10
31.591,30.646,2.9185,41.924,0,2.8345,53,111,72,39.23,33,42,27,0,0,0,0,0,0,0,369.06,369.06,369.06,0,0,0,333.45,281.59,307.09,121.24,134.98,252.31,10
34.101,28.931,3.8696,41.924,0,2.8345,86.304,101,67.752,50,37,38,35,0,0,0,0,0,0,0,451.39,451.39,451.39,0,0,0,346.47,287.11,309.5,121.24,134.98,252.31,10
33.19,28.562,6.7192,41.924,0,2.8345,93,100.36,55.344,42.936,40,39,33,0,0,0,0,0,0,0,343.31,343.31,343.31,0,0,0,321.69,284.85,292.84,121.24,134.98,252.31,10
34.365,29.372,4.7085,41.924,0,2.8345,64,104.84,50,50.53,52.438,46,53,0,0,0,0,0,0,0,138.38,138.38,138.38,0,0,0,324.43,286.14,301.46,121.24,134.98,252.31,10
32.019,31.738,1.1165,41.924,0,2.8345,55.578,84.794,42.642,30.118,58,42,33,0,0,0,0,0,0,0,157.14,157.14,157.14,0,0,0,338.77,281.55,304.45,121.24,134.98,252.31,10
17.563,34.546,4.2583,41.924,0,2.8345,27,120,59.877,51.623,59,44,48,0,0,0,0,0,0,0,447.06,447.06,447.06,0,0,0,334.33,255.67,285.41,121.24,134.98,252.31,10
19.041,30.909,3.2612,41.924,0,2.8345,85.717,67.135,43.088,37.617,61,36,26.01,0,0,0,0,0,0,0,410.62,410.62,410.62,0,0,0,334.17,234.79,263.95,121.24,134.98,252.31,10
25.135,34.611,8.1035,41.924,0,2.8345,60,95,59,30,53,37,33,0,0,0,0,0,0,0,432.86,432.86,432.86,0,0,0,353.16,268.72,291.69,121.24,134.98,252.31,10
19.236,33.738,6.0243,41.924,0,2.8345,53,79.19,49,36,49,53,49,0,0,0,0,0,0,0,657.12,657.12,657.12,0,0,0,335.51,259.11,267.74,121.24,134.98,252.31,10
17.673,32.206,6.0957,41.924,0,2.8345,62,81.387,79,39,48,39,47,0,0,0,0,0,0,0,1178.1,1178.1,1178.1,0,0,0,350.38,205.72,224.92,121.24,134.98,252.31,10
